"gene","cope"
"TNFSF10",-0.0459392177629097
"TSPEAR",-0.0459392177629097
"CCDC137",-0.0459358917569325
"DHDH",-0.0458953327185163
"ARL6IP5",-0.0458721255153976
"PPM1F",-0.0458492881294621
"HARBI1",-0.0458050925711701
"MAP2K7",-0.0457843131392048
"PANK4",-0.0457787774008833
"AGPAT1",-0.0457680743079412
"FAM43A",-0.0457583203880944
"BAHCC1",-0.0457170560435332
"LRIF1",-0.0457025029612842
"GIGYF1",-0.0456892859860653
"BCAM",-0.0456816709545631
"IVD",-0.0456122756310499
"ZNF431",-0.0456084204902087
"RAMP3",-0.0455999786853875
"NDC1",-0.0455705538290759
"CRTC3",-0.0455704610696665
"RIPPLY2",-0.0455704488099748
"FBXO11",-0.0455515740005049
"HHLA1",-0.0455279312466749
"POP7",-0.0454670074984842
"MSANTD4",-0.0454443945160718
"CARD6",-0.0454405158405027
"URB2",-0.0454333688952449
"ADRB3",-0.0454292944879946
"EVA1A",-0.0454278925007247
"CAPSL",-0.0454264905567214
"CH25H",-0.0454264905567214
"FAM124B",-0.0454264905567214
"KCNJ13",-0.0454264905567214
"KMO",-0.0454264905567214
"NPY2R",-0.0454264905567214
"PRTN3",-0.0454264905567214
"TMEM61",-0.0454264905567214
"IFT88",-0.0453508026433238
"PPP1R1A",-0.0453428155364842
"ZCCHC4",-0.0453171394580499
"MPP2",-0.04523412306464
"FBXL8",-0.045230095034813
"RANBP3",-0.0452126091946819
"BCL10",-0.0451488634536927
"PDE6D",-0.0451331692865657
"PSPN",-0.0450872181060063
"ZNF211",-0.0450289343377564
"CISD2",-0.0450278606395353
"GPATCH11",-0.044959170774743
"UFM1",-0.0449101339217069
"LRRN1",-0.04490151504391
"TMEM9B",-0.0448073492097713
"APOM",-0.0447306596339151
"CNN2",-0.0446802235518333
"UGGT1",-0.0446108072354526
"ASF1A",-0.0445991758571346
"YIPF6",-0.044542297686957
"ZNF711",-0.0445352085702891
"ST8SIA1",-0.0444777078864136
"TMEM18",-0.0444609478060422
"PEX12",-0.0444256658796973
"GOLGA5",-0.0443387158439087
"CDK9",-0.0442297626697543
"OTOG",-0.0442170104971474
"ETNPPL",-0.0442161379623334
"NHLRC4",-0.0442143930476539
"DRC7",-0.0442139568512612
"DMP1",-0.0442135206677782
"MS4A3",-0.0442130844972041
"TBX15",-0.0442126483395383
"GBP4",-0.0442122121947803
"PCDHB11",-0.0441745126610597
"PAPOLG",-0.0441495607629088
"COMMD10",-0.0441360474810178
"MDK",-0.0441287667255667
"ZNF507",-0.0441137743321273
"FAM98A",-0.0440321655092881
"PRCC",-0.0440227821620837
"USP36",-0.0440125122149835
"CPSF4",-0.0440075120802495
"MORC2",-0.0439971608385301
"CASS4",-0.0439892674061862
"TNFAIP6",-0.0439888612020718
"BLNK",-0.0439877630591221
"ADCY4",-0.043985972864666
"DNAH8",-0.043985972864666
"TRPM6",-0.043985972864666
"CHRNB3",-0.043985972864666
"APOL1",-0.0439848748486431
"CLIC5",-0.0439848748486431
"GALNT6",-0.0439848748486431
"IDO1",-0.0439848748486431
"MPL",-0.0439848748486431
"MRGPRF",-0.0439848748486431
"SBSPON",-0.0439848748486431
"TACR2",-0.0439848748486431
"TNFRSF1B",-0.0439848748486431
"TMEM262",-0.0439848748486431
"ZNF33A",-0.0439553687339239
"YRDC",-0.0439405837758732
"BBS10",-0.0439172574153069
"FRA10AC1",-0.0439162370677644
"LMO4",-0.0438562015964935
"FBXO45",-0.043823702255329
"RARS2",-0.0438155070887992
"AP2A2",-0.0437885327225204
"KIAA0232",-0.0437868454526931
"ITFG2",-0.0436747937036362
"GALT",-0.0436447468138842
"WDR55",-0.0435871792112964
"OAZ3",-0.043564079896174
"SEL1L",-0.0435390954007066
"PDCL",-0.0435347829164328
"EPS15L1",-0.043524775657375
"WDR20",-0.0435013208164844
"HDAC2",-0.0434866372851503
"PHF20",-0.0434610036044272
"DZIP3",-0.0434496125553559
"NDUFB7",-0.0434032059237745
"ZCWPW1",-0.0434031479776371
"TCF7",-0.0433922361314387
"YY1",-0.0433919805293261
"YIPF5",-0.0433533969285535
"SNRNP40",-0.0433381051425387
"OCEL1",-0.0433376585816016
"MAP4K5",-0.0432919455573263
"RYBP",-0.0432776588747907
"COX6A1",-0.0432740114961483
"RWDD4",-0.0432710623554081
"SMYD5",-0.0432129377454688
"EPB41L4A",-0.0432016217125751
"TMEM249",-0.0430488624610578
"SLC45A1",-0.0430334791432649
"SPATS2L",-0.0430003084842297
"CAPRIN1",-0.0429691878621273
"MT-ND4",-0.0429468843726248
"PLD6",-0.0429362121706584
"TBC1D2",-0.0429159342212504
"KLHL24",-0.0429097225884795
"HSD17B4",-0.042844040884815
"PODN",-0.0428197712907934
"SRSF8",-0.0427814075466179
"KLHL31",-0.0427361024487311
"LAMP3",-0.0427361024487311
"LY86",-0.0427355662851923
"ACTC1",-0.042734544073525
"PTGS1",-0.042734544073525
"DPT",-0.0427337649498488
"GFRA3",-0.0427337649498488
"ITGB7",-0.0427337649498488
"LDB3",-0.0427337649498488
"LIPH",-0.0427337649498488
"SLC22A3",-0.0427337649498488
"TMEM37",-0.0427337649498488
"ASAH2",-0.0427329858687854
"C10orf90",-0.0427329858687854
"DBX2",-0.0427329858687854
"GIMAP2",-0.0427329858687854
"GJB6",-0.0427329858687854
"GOLT1A",-0.0427329858687854
"PPM1N",-0.0427329858687854
"SCNN1A",-0.0427329858687854
"HSPA1A",-0.0427182329778603
"PPIA",-0.042705531631828
"MAN2A1",-0.0427053258061975
"FXR1",-0.0427007594614063
"BCL2L11",-0.0426825305255311
"TC2N",-0.0426572439865915
"SMPD1",-0.0426552028880255
"C17orf75",-0.0426417283084916
"SEC61B",-0.0425988060011124
"ZC3H12B",-0.0425823547426929
"PALM",-0.0425640137119301
"MED1",-0.0425483206219413
"CRELD2",-0.0425391656079696
"COG1",-0.0425297037308815
"GORASP1",-0.0424922852313997
"FSD1",-0.0424105337963908
"TSN",-0.0424013563615171
"MANEAL",-0.0423761677152383
"OSBPL8",-0.0423687343711604
"CD28",-0.042366781098143
"TNFRSF4",-0.042366781098143
"C8G",-0.0423641108387142
"EDN2",-0.0423641108387142
"BTK",-0.0423636658445614
"MYLK4",-0.0423636658445614
"TBX2",-0.0423636658445614
"SEC14L6",-0.0423636658445614
"HTR6",-0.0423623309462344
"PTPRH",-0.0423623309462344
"RNF133",-0.0423623309462344
"TOMM20L",-0.0423623309462344
"SLC25A52",-0.0423623309462344
"TRIM34",-0.0423618860081668
"CD37",-0.0423614410841187
"TMPRSS9",-0.0423614410841187
"TRBC2",-0.0423614410841187
"TSR1",-0.0422883279100473
"CHTOP",-0.0422879042028305
"SLC25A29",-0.042282988768372
"BLOC1S4",-0.042120264282967
"STRN4",-0.0421107341759327
"TMEM52",-0.0421026942900388
"KPNA1",-0.0420960161745672
"FLNA",-0.0420556364571599
"GATC",-0.0420119693610189
"PPP2R2A",-0.0419412268933372
"CRABP2",-0.0419360942220453
"TXLNA",-0.0419347349010084
"NOL9",-0.0419151319175662
"ZNF843",-0.0418583881136863
"HDAC7",-0.0418572474437839
"PLRG1",-0.0418570900226005
"WDR70",-0.0418539053438094
"NUBPL",-0.0418498927432351
"RNF180",-0.0417999501013469
"FTSJ1",-0.0417876199546883
"ZMYND11",-0.0417811522326762
"OTUD7B",-0.0417619862218444
"AIG1",-0.0417540074292712
"C2orf74",-0.0417368750329319
"PSMD13",-0.0417273561295918
"GLG1",-0.0416838454872568
"ZFP36",-0.0416777413935087
"POLR3D",-0.0416502734699981
"ATP6V1G1",-0.0416486837663338
"USP7",-0.0416461129408972
"ZCCHC3",-0.041613272890031
"DBF4B",-0.0415871035541222
"INTS7",-0.0415032052897374
"CTDNEP1",-0.0414288327237169
"USP34",-0.0414161966765256
"GPR143",-0.0413989548610573
"HS3ST3B1",-0.0413947876284177
"WIPF2",-0.0413800476287641
"GNAI2",-0.0413317453615898
"DCAF7",-0.0413129838057095
"CEP104",-0.0412496116140553
"MARK3",-0.0412439457660421
"PFN2",-0.0411972319405699
"SAP18",-0.0411871009582341
"PIGF",-0.0411574632070113
"NOL7",-0.0411442953911448
"NCAPH2",-0.0411369042569866
"HM13",-0.0410673345684496
"VGF",-0.0410285863024005
"CBFA2T3",-0.0410048201543878
"CDH2",-0.0409970292569249
"NME1",-0.0409967830026705
"DISP1",-0.0409856315627449
"SWSAP1",-0.0409542759539414
"TRIM52",-0.0409422386642435
"IFRD1",-0.0408981256893398
"MAP1S",-0.0408846509096048
"SRSF11",-0.0408583175038
"STRA6",-0.040827395991111
"THAP11",-0.0407784597725729
"IGFBP2",-0.0407596493846659
"PSMD2",-0.0407508171173687
"IPP",-0.040737134188162
"DNAJC11",-0.0407224682140888
"IFI27L2",-0.0406423455736636
"ALDH1L2",-0.0406243676697275
"DGKQ",-0.040614222155566
"SUPT20H",-0.0405979870239915
"SLC9C1",-0.0404740695352216
"SLC39A5",-0.0404727033142174
"HOGA1",-0.0404708819014078
"IL32",-0.0404704265866276
"KLKB1",-0.0404699712872144
"RASSF9",-0.0404699712872144
"NAT1",-0.0404695160031675
"SLC17A9",-0.0404695160031675
"NKX2-1",-0.0404690607344859
"TGFA",-0.0404690607344859
"ZIM2",-0.0404690607344859
"COX6C",-0.0404274760484463
"CHCHD7",-0.0403522066028213
"PIGU",-0.0403506956212408
"AEBP2",-0.0403498232874075
"DPP4",-0.0403163381357511
"TPRG1L",-0.0403142688236415
"LRP3",-0.0403131427228828
"PAK1IP1",-0.0403006975325187
"MPND",-0.04021551117669
"IMPA1",-0.040190643121922
"EMC6",-0.0401673597798763
"PGM3",-0.0401435432922209
"SLC27A2",-0.0401195344685449
"STAC3",-0.0400790157841971
"NRXN1",-0.0400567174760723
"DRAXIN",-0.0399674730105933
"CROT",-0.0399345402505625
"AAK1",-0.0399260201144672
"ZNF79",-0.0398709190576649
"SPIN2B",-0.0398615954414869
"FZD3",-0.0398563568269038
"NVL",-0.0398519226049389
"CLK3",-0.0398140413006934
"TRIM41",-0.0398077548850587
"ATF3",-0.0396022574987223
"TAF15",-0.0395520721312131
"SYTL4",-0.0395101783256064
"RAD51C",-0.0393966395934869
"HTRA3",-0.0393452428356799
"C1GALT1C1L",-0.0393444152030199
"FAM216B",-0.0393444152030199
"GNA15",-0.0393444152030199
"ICAM1",-0.0393444152030199
"MCOLN2",-0.0393444152030199
"METTL7B",-0.0393444152030199
"PKD1L3",-0.0393444152030199
"TINAGL1",-0.0393444152030199
"TMEM184A",-0.0393444152030199
"CCT8L2",-0.0393444152030199
"ASPN",-0.0393435876225858
"ATP6V1C2",-0.0393435876225858
"BPI",-0.0393435876225858
"CBLC",-0.0393435876225858
"ERG",-0.0393435876225858
"FCGR1A",-0.0393435876225858
"KLF1",-0.0393435876225858
"MYOZ1",-0.0393435876225858
"PLBD1",-0.0393435876225858
"RAC2",-0.0393435876225858
"SDR16C5",-0.0393435876225858
"SLC5A5",-0.0393435876225858
"TM4SF1",-0.0393435876225858
"WNT16",-0.0393435876225858
"ZNF366",-0.0393435876225858
"TFG",-0.0392264150452244
"HSD17B1",-0.0392111911267165
"CLEC4G",-0.0391261561109877
"GRM6",-0.0391261561109877
"KCNA7",-0.0391261561109877
"ANGPTL5",-0.0391257712271503
"MRO",-0.0391257712271503
"PIWIL3",-0.0391257712271503
"TMEM45B",-0.0391257712271503
"TNFAIP8L2",-0.0391257712271503
"PDF",-0.0391257712271503
"ACOXL",-0.0391245637720533
"AGMO",-0.0391245637720533
"ASB5",-0.0391245637720533
"ASPA",-0.0391245637720533
"CELA2B",-0.0391245637720533
"COL8A1",-0.0391245637720533
"CRYBB1",-0.0391245637720533
"CYSLTR1",-0.0391245637720533
"EMCN",-0.0391245637720533
"ERMN",-0.0391245637720533
"GJB7",-0.0391245637720533
"GRB7",-0.0391245637720533
"ITGB6",-0.0391245637720533
"MEFV",-0.0391245637720533
"SLC38A11",-0.0391245637720533
"TCF15",-0.0391245637720533
"TULP2",-0.0391245637720533
"UTS2B",-0.0391245637720533
"RGS21",-0.0391245637720533
"ZNF236",-0.0389806042131982
"CTNNA3",-0.0389649092821602
"OARD1",-0.0389318407445214
"ANKRA2",-0.0389016426087367
"PPP2R3A",-0.0388833020795067
"ZNF501",-0.038859229384468
"TM7SF2",-0.0388569805495836
"SYMPK",-0.0388382415529863
"GTF2IRD1",-0.0387934729839934
"CETN2",-0.038783286598044
"KMT2E",-0.0387082853303635
"EDF1",-0.0386742247968852
"MYADM",-0.0386505713117042
"ZNF41",-0.0386456197330266
"FOXJ2",-0.0386343156547493
"DDI2",-0.038601839114182
"DENND6A",-0.0385452850720266
"FBXL13",-0.0385337310737934
"CAPN9",-0.0385298240988031
"IL2RB",-0.0385293565237111
"NUP210L",-0.0385293565237111
"PGC",-0.0385293565237111
"TMCO2",-0.0385288889656412
"EPGN",-0.0385284214245925
"F10",-0.0385284214245925
"LRRIQ4",-0.0385284214245925
"CFAP126",-0.0385279539005641
"DTHD1",-0.0385279539005641
"NPFFR2",-0.0385279539005641
"TYRP1",-0.0385279539005641
"DCAF4L2",-0.0385274863935547
"PTPN7",-0.0385274863935547
"SLC13A4",-0.0385040711633837
"MESP1",-0.0384302948361112
"MDC1",-0.0384264145231481
"ASB7",-0.0384163033521092
"ATP6V0E1",-0.0384022505786884
"FAM78A",-0.0383463507156101
"CARS2",-0.0382707955143216
"ARHGEF19",-0.0382344187786367
"TAF13",-0.0381696687872765
"MPHOSPH8",-0.0381458790902553
"RTTN",-0.0381078473311223
"RNF8",-0.0380139204625815
"RRP36",-0.0379736748892672
"FNDC4",-0.0379184322065087
"ADCYAP1",-0.0378476091803769
"PITHD1",-0.0378408373890729
"CBX6",-0.0378153562253146
"TMEM87B",-0.0377906522856814
"CRAT",-0.0377412176120966
"ETV6",-0.0376730108240366
"TTI2",-0.0376489796501181
"FAM110B",-0.0376411833861528
"SLC37A4",-0.0376332579875754
"COPE",-0.0375398090283563
"GGA1",-0.037478801506487
"MLXIP",-0.0374277865720552
"PHYHD1",-0.0374190012696429
"ATP6V1H",-0.0374109423830338
"ZSCAN21",-0.0373724522409256
"EXOC5",-0.0373367240781413
"FAM114A2",-0.0373039588436544
"CPEB4",-0.0372855101553827
"DNAAF1",-0.0372620719360048
"MGARP",-0.0372354954337173
"ZNF284",-0.0372272282765979
"ERVK3-1",-0.0371626094107352
"FOCAD",-0.0371349040068918
"CCT6B",-0.0371190345602066
"PDZD8",-0.0370783125596044
"ERLIN1",-0.0370739180339395
"BAD",-0.0370617141376592
"GOLGB1",-0.0370437442928643
"NAA30",-0.0370372779314252
"FANCE",-0.0370150885277304
"SH3BP5L",-0.0369956313916326
"RTN4",-0.0369125965198896
"NOL3",-0.036910554894953
"ZSWIM6",-0.0369027404348088
"SRP19",-0.0368747965916469
"MTRF1L",-0.0368163051549716
"PPA1",-0.0368086813906616
"ARID1B",-0.0368064118765852
"PHF3",-0.0368047100164912
"CENPT",-0.0368026296329616
"INIP",-0.0367707726862322
"SERAC1",-0.0367468125423998
"ARMC9",-0.0367255744110386
"KIF5C",-0.0366968235130928
"NARS2",-0.0366846066961677
"CDK18",-0.036671127861992
"MYH9",-0.0366303760619067
"MVP",-0.0366282678313482
"ZBTB9",-0.036574935427838
"CBX5",-0.0365740883460815
"SLU7",-0.0365394991928806
"BRSK1",-0.0365307254741125
"UNC93B1",-0.0365293353078759
"GPX2",-0.0365288531710813
"HRH4",-0.0365288531710813
"BPIFC",-0.0365283710533769
"PI3",-0.0365283710533769
"RASL12",-0.0365283710533769
"SPOCD1",-0.0365283710533769
"CCDC68",-0.0365278889547613
"FAM162B",-0.0365278889547613
"RCSD1",-0.0365278889547613
"TTC29",-0.0365278889547613
"METTL3",-0.036491148012543
"KLHL25",-0.0364798738521624
"AGO1",-0.0364455243471306
"TRMT5",-0.0363936218152408
"BBS9",-0.0363734635617813
"OLFML2B",-0.0363043881127875
"ATAD2B",-0.0362934313365114
"KLF11",-0.0362389800381407
"EIF1AD",-0.0362324600111105
"ELK4",-0.0362235328542523
"RAB30",-0.0361732138289188
"GGPS1",-0.0361721559759366
"NPPA",-0.0361453612588845
"B3GNT7",-0.0361405792722915
"TBC1D17",-0.0361292714381555
"PURA",-0.0361093339403515
"RIN2",-0.0360740898128261
"TMEM50A",-0.0360049321835599
"ZMIZ2",-0.0359970839065105
"USP19",-0.0359770993241682
"NUFIP1",-0.0359696747873729
"GOLPH3L",-0.0359663968183317
"SACS",-0.0358957958479492
"ZNF17",-0.0358664345421659
"FBXO42",-0.0358553025844168
"COPS3",-0.0358064939448852
"PKM",-0.0357891492080853
"C1orf141",-0.0357228053672647
"RGPD4",-0.0357206483884041
"ACER1",-0.0357188648084061
"LYVE1",-0.0357179731185899
"MAP3K19",-0.0357179731185899
"SUSD3",-0.0357179731185899
"WDR72",-0.0357179731185899
"CCDC69",-0.035717081495551
"CHI3L1",-0.035717081495551
"CRB3",-0.035717081495551
"FOXD1",-0.035717081495551
"FOXS1",-0.035717081495551
"GDF6",-0.035717081495551
"KCNE3",-0.035717081495551
"LST1",-0.035717081495551
"NR1H4",-0.035717081495551
"TGM3",-0.035717081495551
"CNBD1",-0.035717081495551
"DAZL",-0.035717081495551
"FAM83F",-0.035717081495551
"NIPA1",-0.0357168262303048
"DGKD",-0.0357069987164929
"PFDN1",-0.0356585445811741
"HIP1R",-0.035592898963519
"USP33",-0.0355639836243479
"CYB5R2",-0.0354611635640238
"ATG12",-0.0354342389820753
"ADCK5",-0.0354312847828736
"UBE2W",-0.0353812431926187
"DCTN4",-0.0353746321009867
"VPS33A",-0.0353504314669276
"RTN4IP1",-0.0353072479231735
"ZNF18",-0.0352692711733609
"WDR75",-0.0351944053184153
"STAT3",-0.0351842739659457
"PUM2",-0.0351796551519933
"CGRRF1",-0.0351511485940546
"PRKAR2A",-0.0351173340749483
"SMG9",-0.0350747428352155
"BNIPL",-0.035038646545853
"FOXRED1",-0.0349790200552227
"TRIQK",-0.0349534033698968
"TPMT",-0.0348902065722188
"STOML1",-0.0348253616752911
"SERINC2",-0.0348070732456568
"CLIC1",-0.0347852635160908
"ISG15",-0.0347723156170377
"NR2F2",-0.0347644057905519
"ZBTB2",-0.0347623714405955
"DIP2A",-0.0347388297736197
"PTS",-0.034719412565218
"CEND1",-0.0346716762359245
"TMSB4X",-0.0346702320727265
"RSRC2",-0.0346395407082033
"PIGC",-0.0346342068527453
"GLT8D1",-0.0345835838650714
"HSD17B12",-0.0345659412827548
"SARS2",-0.0345050957882945
"LINGO3",-0.0345013382971958
"NTF4",-0.0344616442357124
"PROK1",-0.0344611444692798
"TNMD",-0.0344611444692798
"DSG3",-0.0344601450016403
"BHMT",-0.0344596453004302
"CATSPERD",-0.0344596453004302
"CPA4",-0.0344596453004302
"HLX",-0.0344596453004302
"MARVELD2",-0.0344596453004302
"MYH11",-0.0344596453004302
"VSX1",-0.0344596453004302
"RBMXL2",-0.0344596453004302
"ANXA3",-0.0344591456209577
"GPR146",-0.0344591456209577
"KCNH6",-0.0344591456209577
"SYPL2",-0.0344591456209577
"RAP2C",-0.0344575643214999
"SLC2A4RG",-0.0344550495801092
"BYSL",-0.0344352384814109
"TP53RK",-0.0343922666142469
"NLRP3",-0.0343697294356542
"PPP2R1B",-0.0343362927067533
"LRAT",-0.0343256689939866
"CTDSPL2",-0.0342402675843868
"DLG3",-0.0342074457511153
"METRNL",-0.0341931949162764
"LCOR",-0.0341707768441101
"TRIM39",-0.034156687246449
"ADD1",-0.0341462098942546
"NMNAT3",-0.034125756396172
"UTP18",-0.0340805892967687
"NTN1",-0.0340642654804853
"METTL9",-0.034061572844228
"BORCS8",-0.0340572453326322
"NFAM1",-0.0340442003959526
"SNAPC2",-0.0340149720825524
"EIF2AK2",-0.0339770660583829
"NKAPL",-0.0339767264667351
"C8orf58",-0.0339614590036661
"DFFA",-0.0339412464338259
"ZNF394",-0.0339029901358481
"EIF3G",-0.0338810374555556
"SEC31A",-0.0338548089141204
"APBA2",-0.0338241131011032
"GDF5",-0.0338180285726198
"EGR3",-0.033802589164454
"XKR7",-0.0337760062950458
"MPRIP",-0.0337622003917629
"OSBPL9",-0.0337460006091275
"TSTD2",-0.033720801324889
"ZNF562",-0.0337065894206128
"CHIT1",-0.0336982622068997
"DENND1C",-0.0336982622068997
"MRC1",-0.0336982622068997
"SOWAHD",-0.0336982622068997
"CCR1",-0.0336968907699821
"COL10A1",-0.0336968907699821
"SCTR",-0.0336968907699821
"SOD3",-0.0336968907699821
"APOBEC3B",-0.0336968907699821
"FOXC2",-0.0336968907699821
"HECA",-0.0336952512050652
"RRAD",-0.0336822705751621
"ARHGAP21",-0.0336761311753312
"PIH1D2",-0.0336612752823157
"MYH14",-0.0336487310325886
"ZNF385A",-0.0336376079965084
"SLC4A7",-0.0336083292974424
"ZNF106",-0.0335697964512765
"SEC14L1",-0.0335583157254441
"PNO1",-0.0335524349780729
"SURF2",-0.0335189210339479
"DHX29",-0.0334918274094237
"TMEM205",-0.0334675632575854
"TBC1D12",-0.0334577350818769
"RALBP1",-0.0334082540720084
"GFM1",-0.0333944238414626
"XPNPEP3",-0.0333918812053543
"USP44",-0.0333448500977873
"PCED1A",-0.0333210892094233
"ZNF740",-0.0332979804856496
"SMKR1",-0.0332728935055968
"FAM91A1",-0.0332514248978322
"TMEM43",-0.0332460318147292
"ZNF783",-0.0332196607595951
"RMND5A",-0.0331945279970323
"FUBP1",-0.0331598152053661
"SPEN",-0.0331524922205771
"SP140",-0.0331213994767034
"COL4A4",-0.0331143405946225
"SNX12",-0.0330138665621742
"DPP8",-0.0329960574522501
"CCDC152",-0.0329908248299962
"MT1F",-0.0329772090095489
"CBL",-0.0329668034395237
"TWSG1",-0.0329175811968685
"KLF8",-0.0329007541156318
"ELMO1",-0.0328550025070311
"MICU3",-0.0328408367491129
"VAMP4",-0.0327826895605276
"SDHAF4",-0.032743564119853
"MOSPD3",-0.0327236353724613
"SLC45A3",-0.0326435691443785
"BMP3",-0.0326092433535029
"KPNA5",-0.0325973875862182
"CEP89",-0.0325845658593946
"MKRN2",-0.0325670941313884
"TTC13",-0.0325360145182387
"REC8",-0.0324919713171404
"MTSS1",-0.0324820443304817
"PUM1",-0.032420144107617
"ZNF439",-0.0323620028221977
"EIF6",-0.0323111798217781
"ACKR4",-0.0323089917171848
"PDE6G",-0.0323089917171848
"UMODL1",-0.0323089917171848
"ZNF705A",-0.0323089917171848
"CLCNKA",-0.0323079492730683
"MYOG",-0.0323079492730683
"BARX2",-0.0323074280888472
"BFSP2",-0.0323074280888472
"C1orf127",-0.0323074280888472
"C5orf47",-0.0323074280888472
"GOLGA8R",-0.0323074280888472
"IGLL1",-0.0323074280888472
"LTBR",-0.0323074280888472
"MMRN2",-0.0323074280888472
"PLSCR2",-0.0323074280888472
"SLCO2A1",-0.0323074280888472
"LEFTY2",-0.0323074280888472
"PLEKHN1",-0.0323074280888472
"CTRB1",-0.0323074280888472
"BEST2",-0.0323069069298481
"DYDC1",-0.0323069069298481
"IRF6",-0.0323069069298481
"NFE2",-0.0323069069298481
"WNT10A",-0.0323069069298481
"IL3RA",-0.0323069069298481
"PPM1K",-0.0322760885760113
"CERS5",-0.0322407889752028
"SDCBP2",-0.0322307821894472
"MFAP1",-0.0322285917492395
"CCNL1",-0.0322208993010639
"BCO2",-0.0322192975389726
"PLCG2",-0.0322146400911811
"ASCC3",-0.0321959935710957
"ADAM8",-0.0320853021250978
"MLX",-0.0320330653837582
"SIL1",-0.032022050609267
"NXPH2",-0.0320136809523583
"ETV3",-0.0320108953703451
"PEF1",-0.0319472516094392
"SUV39H2",-0.0319334067965745
"SLC25A22",-0.031908190730953
"PCBD1",-0.0318706875288281
"RTCB",-0.0318625624684658
"KIAA1191",-0.0318377328050224
"ZNF585A",-0.0318263303832643
"PPP6C",-0.0318098820699549
"SATB1",-0.0318073777875814
"AP5Z1",-0.0317797730838389
"TNFRSF9",-0.0317742807859154
"CDH19",-0.0317732572694552
"APOBEC3G",-0.0317723193500183
"ABCG5",-0.0317722767192901
"SRL",-0.0317722767192901
"AFAP1L1",-0.0317713387682749
"ANKRD62",-0.0317713387682749
"B3GNT6",-0.0317713387682749
"BIK",-0.0317713387682749
"HP",-0.0317713387682749
"IP6K3",-0.0317713387682749
"KLHL10",-0.0317713387682749
"MEDAG",-0.0317713387682749
"PLEKHG6",-0.0317713387682749
"SLC30A8",-0.0317713387682749
"SPINK9",-0.0317713387682749
"TMPRSS15",-0.0317713387682749
"APOH",-0.0317713387682749
"ALDH3B1",-0.0317703582773163
"ARGFX",-0.0317703582773163
"ARHGAP36",-0.0317703582773163
"BTBD18",-0.0317703582773163
"BTNL2",-0.0317703582773163
"CASP8",-0.0317703582773163
"CD160",-0.0317703582773163
"CD4",-0.0317703582773163
"CHAD",-0.0317703582773163
"COMP",-0.0317703582773163
"CYP4Z1",-0.0317703582773163
"GYPA",-0.0317703582773163
"IL20RA",-0.0317703582773163
"ITGAX",-0.0317703582773163
"IYD",-0.0317703582773163
"KL",-0.0317703582773163
"LAX1",-0.0317703582773163
"LBX2",-0.0317703582773163
"LYL1",-0.0317703582773163
"MEI1",-0.0317703582773163
"NGF",-0.0317703582773163
"NKX6-2",-0.0317703582773163
"NLRP12",-0.0317703582773163
"PITX2",-0.0317703582773163
"PLA2G10",-0.0317703582773163
"PLAC8",-0.0317703582773163
