"gene","cope"
"CCL4",0.0497994435656099
"ZNF211",0.049950923989889
"TNFSF13B",0.0500778977789433
"GNRHR",0.0501116678647956
"SOD3",0.0501871831223418
"CFAP74",0.0503437277379919
"DNAI2",0.0504634167509989
"GNLY",0.0505044857260534
"SLC5A11",0.0505226295155284
"SERPIND1",0.0505851017083697
"GP9",0.0507669042332869
"DSPP",0.0509164401026811
"RAD21L1",0.0509498280898952
"LYZ",0.0509992337375606
"HELT",0.0510517836930185
"TFAP2A",0.0511155105600965
"ADIPOQ",0.0513690589083955
"BANK1",0.0518884270472606
"OASL",0.0521374936069846
"C1orf56",0.0523032456653707
"DIO1",0.0523594330044057
"FOSB",0.0523789996707414
"RNF144B",0.0524770768514177
"ENPP6",0.0524856531903259
"C4orf45",0.0525445120516214
"GSDMC",0.0526278718194001
"GGT6",0.0526322344967972
"LCP2",0.052806145918257
"INF2",0.0528448920099711
"ADGRE2",0.0529204802683458
"PTCRA",0.0529865093144551
"DCAF4L1",0.0529870105393253
"ADAMTS16",0.0530103138050039
"LGALS12",0.0532594264437634
"HBM",0.0532673643031245
"ZHX3",0.0534129122284832
"IL2RG",0.0534588644494726
"GBP5",0.0534610738756393
"DUSP1",0.0538770118451066
"GYS2",0.0539155253776664
"NHLRC4",0.0540505422713825
"SIX3",0.0540721154806216
"ZKSCAN4",0.0544383755643344
"OLR1",0.0546243415191932
"DDX3Y",0.05467902636922
"GAL",0.0546961435177615
"HTR1F",0.0548322021318356
"HBG1",0.0549767261380793
"IMPG1",0.0550578840360613
"CHRM5",0.0551399901385924
"TAS2R9",0.0552852966729833
"TMPRSS11B",0.0555635290279018
"BEND2",0.0555953000916495
"CDCP1",0.0556074799999346
"ZNF433",0.0556305110909233
"IGSF1",0.0556581941019117
"KMT5A",0.0556777220442234
"JCHAIN",0.0559436777744826
"HMGCS2",0.0560639280563468
"LAPTM5",0.0561488599816281
"PTPRC",0.056469678201217
"PPBP",0.0565221581605142
"HERPUD1",0.0565358246351839
"HAS2",0.056658558077721
"DBH",0.0567286052725789
"CDH5",0.0567897240510444
"ANKRD61",0.0568255846219485
"BLNK",0.0569837524181543
"SGO2",0.0570107838734229
"PRDM1",0.0571237555161241
"NSG2",0.0571296443374014
"MS4A3",0.0571450027440127
"SULT1C2",0.0571995546909737
"GCG",0.0572459505347534
"P2RX3",0.0572566028388562
"KLHL6",0.0572660159355629
"CD53",0.0572947614016059
"PKIB",0.0572966437922519
"TTLL13",0.0573362026834477
"NNAT",0.057435910766104
"ZNF728",0.0576703429881666
"CA8",0.0579267991484258
"COL21A1",0.0579445523621032
"TPH1",0.0579749338141497
"TBXAS1",0.0580871108705782
"IFNGR1",0.0581147248581346
"OR52H1",0.0581325495927541
"MUC5B",0.058183909462044
"XCL1",0.0583060348061932
"IL2RB",0.058324806830669
"CYSLTR2",0.0584181986940812
"POMC",0.0585133597764786
"SLCO1B1",0.0585885099964473
"LTB",0.058709168286404
"GTF3C4",0.0589238623434897
"SLCO1A2",0.0589357111094728
"VWF",0.0591101361659761
"ROBO1",0.059129651872213
"ABCD2",0.0591648678865012
"TBC1D10C",0.0595147717850247
"BICDL1",0.0597828585306155
"PAX3",0.0599435888247065
"IGLL1",0.06002792609915
"SLC28A3",0.0600919920985084
"CCL13",0.0601138684618735
"CAPN9",0.060375324805843
"TFAP2D",0.0603986368385095
"CD69",0.060442973968054
"CCK",0.0605138949557323
"ZNF10",0.0606040084554974
"TSHR",0.0606101946649861
"FCER1A",0.0607379854342329
"PRDM6",0.0608814155897628
"FCER1G",0.0609204314995098
"ZNF439",0.0609293236991733
"FLI1",0.0609603101151865
"CLPS",0.061062979163979
"CABP5",0.0611108879476747
"EREG",0.0611137319708524
"LTK",0.0615112694131969
"MC5R",0.061746031256589
"BLK",0.0621916705640183
"FLT4",0.0622554409753485
"FREM3",0.062281787265317
"AMHR2",0.0622979103896029
"HDC",0.0623117937594149
"GBP4",0.062414932772526
"GALR1",0.0624292624693728
"POF1B",0.0624826251234264
"TAS2R4",0.0625255520530462
"RAX",0.0625423843566217
"OR13C2",0.0625901086675747
"CAMK2N1",0.0626091998995021
"ITGAL",0.0626397373077045
"MT-CYB",0.0627867712474503
"CLEC10A",0.0628968833817048
"NABP1",0.0629862101341904
"CNR2",0.0630474076037702
"CLK4",0.0631453076539928
"RBM46",0.0632437930145301
"CERS3",0.0632480322506334
"ZNF878",0.0632869501848941
"ADAMTS9",0.0636884100033262
"VPREB3",0.0638335602585873
"PEG3",0.0639579407891206
"S100A4",0.0640007023053455
"ZNF799",0.0640322629574262
"OR8G1",0.0640594355100328
"LRRK1",0.0641444518005226
"VSTM1",0.0641949599344694
"ZNF57",0.0645869075800881
"CLEC6A",0.0646226919368378
"NEDD4L",0.0647445570255926
"CXCL8",0.0648778567347024
"CMPK2",0.0648793363919729
"ZNF235",0.0649305842997328
"ADAM21",0.0651070311417593
"CORT",0.0651234518780216
"LHX4",0.0651771232559025
"DNAJA4",0.0653505870374539
"NCMAP",0.0654877323541649
"KRTAP5-8",0.0659330719698478
"FNDC7",0.0659425575831095
"GPRC5A",0.0659620013382416
"USP9Y",0.065981302251439
"KLK13",0.0660593811981802
"GKN2",0.0662212138110241
"ZNF112",0.0662352756298518
"INSC",0.0663256037625658
"VNN2",0.0663435652931295
"XCL2",0.066398700974104
"FEZF1",0.0664741124244937
"C9orf57",0.0666932573208592
"OTUD1",0.0667371810114846
"PGLYRP2",0.0667753928244981
"LIPH",0.0669165448243629
"PANX3",0.0669226858965743
"ERBB3",0.067056384049004
"TCAIM",0.0671875082221706
"ANKRD18A",0.067241666135435
"MXRA7",0.0673538700649886
"PI15",0.0674809990490471
"GXYLT2",0.0676022748005296
"ANGPTL3",0.0676426760811605
"PLCG2",0.0679458034051107
"TRDC",0.0681134618684976
"TNFRSF9",0.0682961494175326
"RETN",0.0685252923833834
"APBB1IP",0.0685341859554313
"IRX6",0.0685987052605507
"SNIP1",0.0686102907226077
"GUCY2C",0.0687500612891251
"EQTN",0.0689553544056621
"CXCR5",0.0690655583971565
"CNTD1",0.0691184848632292
"LHX6",0.0693322363760687
"CLPSL2",0.0697919756442681
"CLDN2",0.0698094631452535
"LCP1",0.0698918228546574
"CD248",0.07004038530608
"MEI1",0.070260656315729
"UHRF2",0.0704374901927322
"MUC19",0.0704485781616675
"PMCH",0.0705063231034303
"CHI3L1",0.0706716369236404
"TPTE2",0.0707483404778292
"MAB21L2",0.0708122918491687
"CYP3A43",0.0708142300279636
"ROBO3",0.0709550147449686
"SLC39A11",0.0709791207509207
"ESM1",0.0711155858882318
"TLR2",0.0712102517762568
"SOX17",0.0712223773282315
"SLC3A1",0.0712837582872034
"TNFAIP6",0.0713729129103151
"ZNF559",0.0713975712966267
"HYKK",0.0715585984757761
"ZSCAN25",0.0717562648470048
"BSPRY",0.0718694926064809
"TTLL6",0.0720301608860348
"SLC10A4",0.0720719238973907
"ZNF544",0.0721245785885472
"TDRD12",0.0722262596631123
"C11orf65",0.0723570913991214
"CSF2RA",0.0724793173586454
"ACTG1",0.072534592247604
"ARSI",0.0726825162120266
"RNF212",0.0727032238105401
"SLCO2A1",0.0727240627211184
"WNT11",0.0727723680367824
"OVCH1",0.0727786251077405
"CD14",0.0728331036088725
"C3orf22",0.0729170644442631
"MC4R",0.072941718241451
"ARHGAP36",0.0730438354011445
"ZNF571",0.0731231368175098
"A1CF",0.0731677060332296
"FBXW4",0.0731736402160422
"GREM1",0.0732208657020592
"TLR5",0.0733720339312361
"LTF",0.0734616461948506
"SLC28A2",0.0735241790439598
"SLC6A12",0.073751148969864
"CFAP73",0.0740201688688416
"CLEC18A",0.0741275739714875
"ACY3",0.0742972049843881
"FETUB",0.0744326693581636
"CTSW",0.0745548671944631
"ZNF677",0.0746591886440682
"TNFSF15",0.0749649923265336
"OR52N2",0.0750504243384207
"P2RY12",0.0750544436501627
"C1QL4",0.0751003545637509
"TRIM31",0.0751122926738867
"GIPR",0.0751618749195501
"GNAI3",0.0752959511510433
"CD160",0.0753450220751987
"BMP3",0.0753729643802512
"FCGR1A",0.0755515559836753
"ETV3",0.0757779623666166
"MT-ATP6",0.0757856189064641
"ESR1",0.0759518960265353
"CRISPLD2",0.0759860352734715
"EPPIN",0.0760461485590425
"FSIP2",0.0761732300172197
"BMP5",0.0763034300833354
"EPO",0.076477812239263
"ZBP1",0.0765882353599168
"ZNF510",0.07663419997937
"CCL4L2",0.0769085558736964
"RAB21",0.0769250598665278
"MYO1H",0.0772219870289411
"PLIN4",0.0772413442652176
"WDR48",0.0773187292973092
"SLC16A9",0.0774608084476773
"RTL1",0.0774751000644262
"ALKBH1",0.0775754041635346
"GBX2",0.0776094089698039
"ELF3",0.0777623949979514
"MT-ND3",0.077860081888053
"TDRD15",0.0778733633249801
"FA2H",0.0780100923702538
"TYMP",0.0780757465055654
"SERPINA3",0.0781491560503754
"FCGR2B",0.0782109729683959
"BMP4",0.0782866464891231
"SPIB",0.0782956518957273
"MAL",0.0786943587932502
"SRPX2",0.0787406937729473
"SKAP1",0.0787773264343443
"FSTL5",0.0790131173141204
"CTSG",0.0790253969127756
"PLIN1",0.0792558859511046
"ZNF624",0.0793256206326943
"TFAP2B",0.079396108619627
"CCR2",0.0794183840784479
"NXPE2",0.0794278897709165
"CTTN",0.0794284725138723
"CTXN3",0.0796903980431329
"RNASE6",0.0797073562557204
"ZFPM2",0.0797750739380495
"ZNF568",0.0798497601237489
"GAB3",0.0798837247989412
"HEATR9",0.079912379101601
"COL4A4",0.0801676872986533
"THRSP",0.0801723480618696
"CASP10",0.080369100677129
"NTNG2",0.0805111030619228
"SPRY3",0.0805187453204207
"LAMC2",0.0805472764542974
"LGALS13",0.0806247830038018
"TRIM34",0.0806443261297557
"SELP",0.0806516151061537
"TNFSF4",0.0806918618676083
"CYP24A1",0.080724296400041
"CATSPERB",0.0807971203212738
"ABCA4",0.0808527238179384
"EDAR",0.0808677519320651
"GGT5",0.0810503727621853
"CLCNKA",0.0811715627871187
"ZNF229",0.0812237466895694
"TMEM242",0.0812988272504498
"RFX6",0.0816981234479232
"ENPEP",0.0818964953619784
"UBE2G1",0.0819184053382008
"RAB40A",0.0819481059453714
"ZNF829",0.0821473374229246
"HHEX",0.0821628040179871
"GPR160",0.0821757819183603
"KCNS1",0.0822007788038036
"LRRC53",0.082224480796797
"FOLR2",0.0822453446906482
"TAC3",0.0822475152044895
"MT-ND6",0.0822700672656403
"CLEC7A",0.0824526025680114
"ADAM2",0.0826883356081809
"SLC6A20",0.0826969671111151
"GPR151",0.0827603755525082
"CD79A",0.0828484177651697
"COL20A1",0.0828687603879535
"ZNF26",0.082908068127426
"MYL7",0.0831024097920956
"DSP",0.0835101716753922
"SCART1",0.083552334102938
"MYOF",0.0837574343490913
"ANKRD33",0.0837741962782782
"CD3D",0.0839443498322754
"CUBN",0.0840884992062956
"RAB41",0.0843019759785916
"BARHL2",0.0844551059979535
"KLK2",0.0845458820529775
"SLC15A3",0.0847715233557199
"IRX5",0.0848660824125641
"CALCR",0.0849114761876068
"EBF2",0.0853512185009233
"PTGFR",0.0855113667575996
"POTEM",0.0856145984786884
"EFNB2",0.08563454467784
"ITGAX",0.0856558658041041
"PAX1",0.0857394835624046
"PCMTD2",0.0857480316838736
"ZSWIM1",0.0858669718047752
"GDF15",0.0859154108259616
"SERPINE1",0.0860014590311633
"ATP6V1C2",0.0860517692288174
"GPR83",0.0861318853886639
"TEKT3",0.0861544761321006
"ZIM3",0.0862195096735839
"NLRP8",0.0862335556488224
"AHRR",0.0863100013255547
"CFB",0.0863857894713789
"APOBEC3D",0.0864482619928566
"ACSM6",0.0867870783822575
"PRTN3",0.0868349269342519
"LIF",0.0868569024874982
"CLEC14A",0.0869058994962845
"MYPN",0.0869587390566978
"LHFPL1",0.0869931379236634
"TAGAP",0.0870723854249568
"TRDMT1",0.0871020765445259
"SCN1B",0.0871255049984732
"SERPINA5",0.0871973926105675
"ZNF823",0.0872543422273062
"CDV3",0.0875683573756825
"ZNF665",0.0875751168661908
"ZSCAN23",0.0875916407294029
"CHRNB4",0.0881372752407005
"USF1",0.0882129371645532
"DACT2",0.088254419512865
"ZNF442",0.0884304332723558
"APOBEC3G",0.0884418926498707
"ITGA11",0.0884955419088892
"ZNF284",0.08854761857681
"CSF3R",0.0885835358458838
"RRAD",0.0888534974996313
"CCDC141",0.0888656589440911
"DDIT4L",0.0892008012459968
"TSSK4",0.0892515584793616
"OLFML2A",0.0893253241972932
"IRS4",0.0893316250949152
"ZNF143",0.0893557830796085
"PECAM1",0.0893674249406331
"FBP2",0.08944830568635
"MAB21L1",0.0894660660990451
"DENND1B",0.0895368793099448
"CYP21A2",0.0896134175535169
"COL24A1",0.0896822848482737
"ZNF543",0.0897694109683984
"SAPCD1",0.0897788183655989
"CLEC3B",0.089824285257807
"FLT1",0.0898269550763896
"CYLC2",0.0899431445366711
"ALDH1A1",0.0899493042609691
"DLX1",0.0901684552792903
"ABCC2",0.090314186416081
"CLK1",0.0903908992406327
"ZKSCAN2",0.0904071918470696
"RAD52",0.0904346913635925
"RASSF3",0.0905518377520736
"CD46",0.090559899306049
"DCAF12L1",0.090637132281751
"MRC1",0.0906908261787715
"TRIM52",0.0907419433862261
"ASB14",0.0910737207923331
"CCDC168",0.0911262579070019
"CHAT",0.0911608316356062
"ESAM",0.0913006898493418
"KIAA1522",0.0913513438495137
"NDNF",0.0913960599630816
"LIN28A",0.0914615587919961
"CFAP100",0.0917332773725192
"IDO1",0.0918963819855
"SLN",0.0919272421418346
"ZNF658",0.091966401660249
"LMX1A",0.0919751610586683
"KLF11",0.092099586606515
"CD200R1",0.0922572080131737
"RSPO2",0.0922985702629569
"ZBTB21",0.0927183747670175
"DLX5",0.0927338218701061
"MUSK",0.092744107561265
"HBB",0.0928051122862475
"SAMSN1",0.0928053761951149
"HACE1",0.0928991460565526
"TINAGL1",0.0929065352752029
"LAX1",0.0929962511262618
"HSP90AB1",0.0930120827638175
"ZNF597",0.0930131932858144
"ZNF841",0.0930748723891128
"RUNX2",0.0931550967626408
"NEU3",0.0931583550094421
"MORC4",0.0932678329799548
"ALX1",0.0932700874432562
"FOXS1",0.0934524205669641
"BTG4",0.0935189145912474
"SIRT1",0.0936890640089283
"CYP1B1",0.0939748531439828
"C9orf72",0.0940798229081937
"RRH",0.0941212889535764
"KMO",0.0942130720331739
"GDNF",0.0942343928548322
"SELPLG",0.0942361572410154
"VAX1",0.0945122485312519
"KCNJ13",0.0946085244098985
"CAB39L",0.0946145237283458
"ZDHHC15",0.0946461975468236
"MT-ND1",0.0949275366323317
"MMP27",0.0949795775099116
"GEMIN5",0.095045610105431
"ZNF564",0.0950696155742422
"MMP12",0.0950844577629372
"GSPT1",0.0951800350788734
"NRK",0.0953375695278412
"INSL3",0.0955364458869017
"LYPD4",0.0955777034036246
"EDN3",0.095626497453274
"TCEANC",0.0956608123992743
"CORIN",0.095797004665738
"GCH1",0.0958206239747388
"RNF183",0.0958432974628046
"GANC",0.0958562245743935
"ACVR2B",0.0959985486088697
"CXCL6",0.09609464065655
"TSPAN18",0.0962626235289528
"ITGB2",0.0963088883086727
"ADGRD1",0.0963391192953575
"MYH15",0.0963652550684156
"COL8A1",0.0964249050503642
"TH",0.0964286743872369
"GNAT3",0.0964911312048731
"ZNF484",0.0967349615779888
"ZBTB2",0.0967531417922948
"RAPGEF6",0.0967944101550156
"JUN",0.0970593845282465
"PRDM15",0.097152922446977
"RGL3",0.0972077305494972
"MGP",0.0973135564117455
"PRKCA",0.0973805978476479
"SYK",0.0974499921958908
"VSX1",0.0975105914085063
"KLRK1",0.0976122057386193
"VPS11",0.0979449975084303
"ASPN",0.0980527024611927
"IBA57",0.0981779241233825
"ALOX5",0.0982549679802095
"ALG11",0.0985349359361054
"ATP7A",0.0986728399338228
"TM4SF18",0.098741639101442
"NCF2",0.0987621437637409
"CDC20B",0.0988819442028965
"ALDH1A3",0.0989874550616527
"ZNF436",0.0990189132475727
"IL3RA",0.0990461500856425
"HIF1A",0.0991081636934511
"TNFAIP3",0.0991143133706333
"ZDHHC13",0.0991718919307832
"DIP2B",0.0992015649185246
"FOXF2",0.0992230874282895
"ADAMTS17",0.0992605433612787
"POU4F1",0.0993558502239267
"RNASE1",0.0993574022197887
"NID2",0.0993627772000046
"MS4A8",0.0994222968598675
"ADAMTS4",0.0994439111286263
"SLCO1B3",0.0995931759258098
"GFRA1",0.099623897158008
"SLC12A6",0.0996367283445976
"IRF8",0.0996934528886692
"ZNF660",0.0998918890447563
"SLC17A1",0.100002274273927
"LRRC38",0.100008916300145
"FOLH1",0.100020797297793
"ZFP37",0.100092183572362
"ZNF614",0.100133903630016
"SBSPON",0.100220961713171
"LOXHD1",0.100370258004012
"DLX2",0.100375604642005
"OSBP",0.100406471249341
"CFAP61",0.100439921384908
"SRGN",0.100462572052785
"MT-CO2",0.100470618516262
"FBXW12",0.100502958485212
"PRELID3A",0.100575104646681
"ZNF136",0.100700226298594
"FGF19",0.100792817564678
"KLRD1",0.100829132419998
"ZC3H10",0.100840748835199
"RXFP1",0.100901736853224
"GCM1",0.100980786985096
"C17orf67",0.101148412721601
"SH3RF2",0.101179829805667
"WNT7B",0.101256444106509
"NRIP1",0.101378680782094
"CXCL12",0.10143847106874
"CYP26B1",0.101546558757338
"ZNF550",0.10160946716047
"CMKLR1",0.10168395023674
"ZNF596",0.101706334905068
"SPAG6",0.101738696269784
"TAF4B",0.101744066357864
"ATF5",0.101769875902705
"GPR17",0.101797721143795
"RUFY4",0.101886094923203
"LRRC32",0.102019097755821
"CBLC",0.102042205099493
"MORC1",0.102197069044102
"ZNF548",0.102273747186077
"ZNF772",0.102275841106474
"STC2",0.102283877989969
"SP4",0.102355793528124
"LHX1",0.102431014605799
"DNAH8",0.102462163067872
"NNMT",0.102489544047236
"ITM2A",0.102545792659028
"PXDNL",0.102712301036688
"C6orf163",0.102908955293157
"HSD11B2",0.103154634084408
"FIBCD1",0.103245019391232
"ZNF17",0.103348616991903
"ZNF132",0.103367806798757
"DCUN1D3",0.103372102497026
"ZNF12",0.103403205598356
"CPA4",0.10341839657974
"CD36",0.10366825494657
"CCNI2",0.103688815504542
"TYW1",0.104086650973159
"BMP8B",0.104140227225776
"UIMC1",0.104184794128815
"GLP1R",0.104238311067333
"MAGEL2",0.10444641120262
"ZSCAN22",0.10447499723792
"ZNF595",0.1046631766752
"KCNS3",0.104715574536991
"UNC13C",0.105065569861181
"TOR1AIP2",0.105120194223916
"ZNF420",0.105288898827526
"CILP",0.105543401409179
"EDN1",0.105558701917859
"PCDHA1",0.105682955607827
"SIPA1L2",0.105691801233138
"VPS54",0.105703359659054
"CYP2C9",0.105755940254382
"CLEC5A",0.105765003485762
"FGF11",0.105939035358314
"CS",0.105978575436167
"B3GNT7",0.106024956871283
"IGFBP2",0.106288747432935
"TPH2",0.106685987075325
"F13A1",0.106711066799077
"NT5DC1",0.106748456787645
"ALOXE3",0.106889451478521
"STRA6",0.106893886555684
"TBC1D8B",0.106958061692446
"COPB2",0.106992296727883
"PPP6R3",0.10705024635111
"SALL4",0.107526204072452
"SLC7A2",0.107599132977127
"ZBTB26",0.107792666787062
"KIF12",0.107829296834203
"DLK1",0.107837002417267
"IRX4",0.107912437768186
"THSD7A",0.108028020384669
"IRF5",0.10809357631303
"ENG",0.108157884118495
"PRX",0.108187032367847
"ZNF491",0.10829777196256
"HCST",0.108310658862932
"CLEC4A",0.108336026917704
"TBX2",0.108401795193812
"INSM2",0.108420527723707
"YOD1",0.108429941083155
"ZNF234",0.108514152019289
"PELI2",0.108532290871819
"MAB21L3",0.108574881542362
"TMEM235",0.108619906129462
"SH2D4B",0.108627977920811
"DCP1A",0.10864171161726
"KDR",0.108660564141267
"SLC5A1",0.108741305250992
"MSLN",0.1087897636896
"TRAF6",0.108805298229376
"SGO1",0.109070518512982
"POSTN",0.109120265821376
"XPO4",0.109272964152627
"TUFT1",0.109565460559009
"COL6A2",0.109587977976046
"ZNF19",0.10963439704533
"CX3CR1",0.109667004549061
"TMEM154",0.109677922609332
"CKB",0.109754183682484
"TEK",0.109887501081178
"F5",0.109924652083075
"PHF10",0.109943350380201
"CERS5",0.10996862243947
"ZBTB37",0.110142781136091
"ACKR3",0.110148768214431
"CAPSL",0.110243366899462
"HABP2",0.110248369791137
"LST1",0.110258794909132
"FAM43A",0.110283908494333
"ZNF570",0.110309766722141
"TP53INP2",0.11034169237866
"UNC5B",0.110352404232575
"FTH1",0.110393530482509
"GALNT15",0.11041125171008
"SPATC1",0.110513148076237
"EMILIN2",0.110533865917273
"HMCN2",0.110620566049822
"SPOCD1",0.110645937689713
"OPRK1",0.110733820875572
"RAB30",0.110820744726954
"CDK18",0.110886967261957
"PTEN",0.111102896372807
"SLC22A3",0.111215791524552
"MSX1",0.111287826091742
"ZNF792",0.111556749499861
"FICD",0.111571974979484
"IFIT5",0.111730783872933
"DHX40",0.111933673798229
"CCL5",0.111938829809435
"AFAP1L2",0.111979576094541
"LYSMD1",0.11199045506358
"GTPBP2",0.112148644058397
"ZNF121",0.11223083030037
"ABCD4",0.112271420305128
"CIITA",0.112330304913741
"MIER2",0.112352784171985
"PGBD1",0.112604653069163
"CBLL1",0.11262723156747
"S100A10",0.11264561066618
"CRIP1",0.11265810191932
"BIRC3",0.112723300572901
"PLEKHS1",0.112901993138627
"FAM162A",0.113072935758448
"PTGS1",0.113115584297039
"COL9A3",0.113136777157317
"NPHS2",0.113235065476064
"VAV3",0.113306671044863
"NPY",0.113317724605703
"ANKRD34B",0.113445901125505
"ZNF680",0.113608623632686
"BEND3",0.113640037104589
"ZNF254",0.113752609868815
"ZNF189",0.113835350294325
"PGR",0.114029038935117
"APLP2",0.114158206062767
"CASP8",0.114184610763974
"AQR",0.114186938449133
"CEBPZOS",0.11422327406817
"ZSCAN20",0.114379339404264
"ZNF419",0.114436945754754
"LIM2",0.114554685102625
"USP40",0.114577692463158
"VSIG4",0.114612761648134
"ARF6",0.114636522690067
"SLC22A6",0.114678537142143
"SFMBT1",0.114716230997498
"ZBTB10",0.114858005703872
"CCDC187",0.114885425064551
"MEIS2",0.115003945555852
"ITGA8",0.115174511363203
"DISC1",0.11517968513193
"MEX3C",0.115185555565804
"SGK2",0.115187914265542
"PTCD2",0.115196294859583
"ZNF474",0.115306900817421
"MAK16",0.115471650231838
"KNL1",0.115529066395565
"RFESD",0.115636418940055
"MAGEE2",0.115799645127289
"PTAFR",0.115885290637683
"PHC1",0.115945961843732
"MT-ND4L",0.115947662874406
"SFPQ",0.116205862643089
"CPA3",0.116265866274882
"CD48",0.116284229029354
"FAM149B1",0.116297077753546
"IFI30",0.11639879044888
"TRDN",0.116463340847941
"HSPA1A",0.116465179169577
"DPEP1",0.116582504741171
"KANSL1",0.116599259485816
"NLRC3",0.116612598798697
"PSMD12",0.116625538630773
"SHOX2",0.116629744080293
"TTI2",0.116755210370621
"HOXD13",0.116765062473247
"ZNF175",0.116855243915823
"VASP",0.116908948557484
"PHC2",0.116957550679668
"FILIP1L",0.117293633044525
"CHI3L2",0.117480192471291
"EML6",0.11748525700043
"ZNF250",0.117646062957665
"PRSS23",0.1176700820149
"USP44",0.117709241000769
"ZNF185",0.117769632463012
"CHRFAM7A",0.117872550154439
"POGLUT1",0.117947507761803
"CEMIP",0.11796783315362
"PLD4",0.118120660656196
"RAB7B",0.118232141422422
"NXPH4",0.11829455449452
"CAT",0.118376230564881
"ANKRD62",0.118473015136606
"BCL2L13",0.118531939420479
"TMEM255B",0.118590960367637
"FUT11",0.118625888537035
"TXLNA",0.118792473578949
"PCDHB11",0.118982445876205
"CHRNA3",0.119165363282727
"MT1E",0.119191824701514
"MUC6",0.119245560900604
"ZNF460",0.119256515870243
"ZNF473",0.119309879912199
"GCSAM",0.11959871216566
"SEMA3D",0.119653959587652
"SCIN",0.119682037536023
"GLYCTK",0.119692080461735
"MARCKS",0.119814273940753
"TLL1",0.120032930817996
"FGD6",0.12004182195642
"FOLR1",0.120127340875138
"SCYL3",0.120178337285815
"MORC3",0.120190114842276
"ZNF630",0.120239926331668
"CASQ2",0.120293491095287
"DMKN",0.120297762767739
"MECOM",0.120449678503472
"AIM2",0.12050604707163
"LY6G6C",0.12059951651472
"PLCD4",0.120622139623939
"RNF180",0.120628998731565
"GFY",0.120657822982669
"RUNX3",0.120730511392795
"OR7D2",0.120816923121013
"FOXG1",0.120906851014204
"APLNR",0.120928367692189
"SLC18A2",0.121071710753155
"SLC47A2",0.121099503531911
"CLEC19A",0.121193912411377
"SLC17A8",0.121237653093017
"UHMK1",0.121294211515643
"CCL3",0.121306543568802
"PODN",0.121352146625176
"LRRC46",0.121396153207435
"LTBP2",0.121448361116129
"STAMBPL1",0.121538473736276
"SSUH2",0.121550237595379
"ZFP3",0.121665197628948
"ZFP28",0.121772227250313
"ETS1",0.121804671074068
"PRPF39",0.12182821303896
"DHRS9",0.121942440630795
"FASTKD5",0.121954615127025
"IGSF9B",0.121956333246009
"CRTAC1",0.122000272237503
"UBXN7",0.122027349993614
"HMGCS1",0.122111402642404
"RASSF7",0.122484931687247
"GPR20",0.122563678977598
"SLC25A32",0.122589382447693
"PER2",0.12259323978666
"MON1B",0.122669359306039
"PGF",0.122856781003851
"ELL2",0.122885344947097
"ZMAT4",0.122941594557824
"HCLS1",0.122958457464061
"PPP1CB",0.123064477955507
"HSP90AA1",0.123186491408277
"TUBB2B",0.123206576016253
"BMI1",0.123354348007747
"ARHGEF38",0.123386567187399
"ERO1B",0.123485767981802
"WDFY3",0.123504624940676
"CAPZA1",0.123524404214532
"CTPS2",0.123632039586956
"SLAIN1",0.123659054106998
"ZNF613",0.123981349811787
"TFPI2",0.124155852399678
"VRK2",0.12417587034513
"FAM210A",0.124227947424536
"STRN3",0.124236597290393
"ACAT2",0.124348771633646
"TNFSF10",0.124400832644859
"RHBDF2",0.124404124577577
"PDE5A",0.124438775085193
"ZNF331",0.124446780694389
"WIPF3",0.124610905105503
"SYTL5",0.124663065983718
"USP30",0.124695941501309
"FNDC1",0.124700684982705
"FOSL2",0.124789406727248
"PTGER4",0.124789773678268
"SDR9C7",0.12480214858535
"ZNF180",0.124932786550436
"TAP2",0.124975975801124
"SEC23B",0.12504390393334
"INPP5B",0.125192623294857
"SLC2A3",0.125204134405654
"RD3",0.125559760976436
"GMPR",0.125569960593975
"SET",0.125604808192298
"STK38",0.12561812828334
"UBE3B",0.125720869859471
"TTPAL",0.125748480149023
"ZSCAN12",0.125831446382475
"EFCC1",0.125843936650075
"ASTE1",0.125884901126986
"LRGUK",0.125935298212828
"TMEM45B",0.125983861332545
"RNF43",0.126064793608602
"EDEM1",0.126069658692595
"RGS2",0.126196871683337
"SLX4IP",0.126256141010676
"RSPH4A",0.126266633741335
"EMC1",0.126314238327777
"CH25H",0.126327108184477
"KCP",0.126400911315112
"WBP2",0.126415022289315
"PPP1R32",0.126521058935716
"DIO2",0.126561485602416
"PAX8",0.126772392953795
"PSD4",0.126793873711978
"GALNT5",0.126859108285036
"SLC13A4",0.126969162017522
"DENND2C",0.127093298483539
"ZNF441",0.127189883940079
"UBE2I",0.127255169947842
"CYBB",0.127318790209682
"IL37",0.127398562032928
"TRH",0.127433259332964
"SP140L",0.127598832317779
"IRX1",0.127693275890372
"PROM1",0.127694207254385
"ZNF558",0.127721016311012
"PDGFRA",0.127841169688245
"ABCA8",0.127963109013197
"CPED1",0.127981961831484
"ZDHHC23",0.128079492476278
"C3",0.128315884624108
"ZC3HC1",0.128345883199697
"BRAP",0.128460674041443
"SYNJ2BP",0.128608292839431
"ATG13",0.128691268612526
"HNRNPA0",0.128727341009077
"TMEM200C",0.128874807651403
"OLIG1",0.128886923386338
"ZNF782",0.128905440867231
"ZNF671",0.129048443192369
