"nhoods1","nhoods2","sim"
"341148","176849",0.723548057705568
"341235","177052",0.698793140740705
"341505","75732",0.639785487943022
"341729","63801",0.796195662357796
"342036","86770",0.709286566498034
"342072","191102",0.67088452232762
"342300","34401",0.631268465113695
"342599","15394",0.73172646375404
"342734","185636",0.700812744826918
"342883","212018",0.753643518627574
"342930","128387",0.636691396746212
"342980","191996",0.724030575084118
"343272","69834",0.604933373708842
"344079","181546",0.722994423494899
"344267","129185",0.621077511451266
"344378","149159",0.660605258574202
"344487","181342",0.794403585218588
"344573","105508",0.658188768027808
"344771","64229",0.773001705984159
"344839","199726",0.720696917102088
"345473","177502",0.717989247687099
"345691","112233",0.723408638726031
"345703","16648",0.650882680195771
"345915","63811",0.795927820017078
"346063","220984",0.777251678290679
"346649","150992",0.647313407138451
"346667","14022",0.705063733047977
"346749","122348",0.734253605768795
"346769","88269",0.63766911463278
"346809","2736",0.59013158319498
"347028","88395",0.627474518710542
"347331","215231",0.775136365247588
"347671","233646",0.765649984606273
"347877","74943",0.607986102716581
"348059","111074",0.691522830515563
"348228","154520",0.636957184281857
"348483","201749",0.589751217537268
"348873","110068",0.828666731883762
"348912","95925",0.726667688988888
"348942","66328",0.594749660205118
"349485","5223",0.67419437111647
"349487","116722",0.690464724562378
"349763","67535",0.70430397761666
"350079","110923",0.738814289106062
"350106","108116",0.736389627565555
"350114","225398",0.757244713463274
"350439","201230",0.600032368651378
"350501","138302",0.729415255324568
"351396","59949",0.670434937682564
"351899","130108",0.752578145038099
"352234","170413",0.625334122495622
"35238","90613",0.679359875858756
"352402","172130",0.646632181815761
"352421","175385",0.72522519432453
"352596","88575",0.676764841309442
"352642","93570",0.66088839090378
"352686","123626",0.736365372622366
"353069","119809",0.676359257489021
"353220","177224",0.752969369819371
"353323","70990",0.762823289660258
"353324","209170",0.613977819926094
"353841","195483",0.705024015402343
"354131","11956",0.75290154257365
"354133","169060",0.663923599950172
"354618","87349",0.803885352666037
"354632","192082",0.725421358706799
"354951","16765",0.711369972575615
"355165","82574",0.659719598782804
"355207","203065",0.64653928935545
"355244","155843",0.650985268917673
"355451","233022",0.741107963318706
"355601","96504",0.692983914366823
"355794","235251",0.733978198721872
"356033","169212",0.681294746045367
"356162","173630",0.664804407273018
"356767","132483",0.755418289643283
"356952","97981",0.750316273189156
"357027","232354",0.768336921882539
"357103","197140",0.7192090349614
"357190","193583",0.764311559832017
"357413","83992",0.72532005549775
"357562","158194",0.701015646292727
"357909","211500",0.787151178254613
"358012","71763",0.67940189704784
"358119","101629",0.641188677167953
"358181","182004",0.730266043720632
"358301","218816",0.727070856765126
"358454","200391",0.747241322110387
"358629","105209",0.715917377604414
"358846","115547",0.773486836166077
"358881","170717",0.665272571819129
"359041","91335",0.761849619860213
"360367","91013",0.716852167443321
"360439","54991",0.796027896091732
"36048","67876",0.641066690287301
"360609","204389",0.670133957077901
"360692","54853",0.782336421783653
"361104","121951",0.672236163662945
"361353","147542",0.723212331131969
"362844","159369",0.662887887884315
"362869","204275",0.749562356681245
"363090","212098",0.777643248692422
"363149","91499",0.763411758323694
"363356","229025",0.737368149076735
"363677","13203",0.761984153168883
"363938","85127",0.659478075931092
"364","35565",0.68701212537906
"364072","233690",0.70916528167326
"364136","133053",0.72461524284258
"364457","206430",0.622209857830322
"364939","37172",0.62912535833794
"36496","38944",0.709020054932849
"365007","243160",0.751364492974732
"365252","130246",0.702954038179748
"365370","7173",0.746712284032494
"365375","48556",0.692396405734183
"367099","94733",0.702059697461453
"368249","138896",0.7214932872032
"368548","179462",0.799041648663937
"368575","223606",0.703425822579563
"368713","49280",0.752386488179479
"368931","108001",0.745407765516595
"368978","128466",0.737515231013657
"369326","209656",0.747222706110087
"369761","84955",0.763130171354726
"370117","216779",0.805238153874333
"370281","165499",0.669182483599559
"370377","220492",0.808308575540497
"370521","239497",0.79246966136103
"371119","12849",0.715828806007338
"371339","117659",0.719093494652401
"371479","119297",0.700080959313471
"371677","235334",0.749186976966996
"371683","172790",0.678077840256466
"371785","204547",0.667073051322314
"3719","162538",0.7009992065048
"371990","226639",0.754892995366391
"372033","8912",0.75556676732938
"372170","100344",0.748320547616515
"372562","127908",0.661343586196812
"372637","173154",0.714989156463871
"373237","188590",0.722165115284845
"373369","209941",0.759663069238474
"373385","144380",0.70644136720958
"373456","233251",0.765693264246787
"373889","192911",0.775002501477987
"374316","29712",0.577585806550008
"374391","127927",0.76407866361338
"374454","118279",0.712445466924361
"374719","129152",0.795040827667867
"375210","180618",0.786163131650216
"375351","138797",0.724678100721024
"375352","224375",0.821133643936404
