"gene","cope"
"CYTL1",0.012640385541989
"GATA3",0.012648911343358
"ARRDC5",0.0126962472330484
"ZNF266",0.0127960222397984
"ACAP2",0.0129389445928454
"RP1L1",0.0130933206644801
"RAG2",0.013147197980052
"OR8S1",0.0132380902964652
"SLC2A3",0.0132758453282148
"HSD17B2",0.0133219109373842
"CIAO1",0.013352950665664
"ZNF69",0.0134322764634666
"EAF1",0.0135160101550848
"ZSCAN25",0.0135744904430625
"GSDMC",0.0135806686644294
"ENO1",0.0136546111493669
"PHYHIPL",0.0137648401293642
"ZNF671",0.0137718726591428
"NT5DC4",0.0139098412584783
"NHLRC4",0.0139386601310045
"GATA2",0.0140029736548263
"ZNF518B",0.0140634550809776
"FGD6",0.014206111631568
"ANKRD61",0.0143282940076618
"SMU1",0.0143727177461344
"CTTN",0.0145574092689105
"ZSCAN20",0.0145596589817586
"ZBTB5",0.0146839714214233
"OMD",0.0147542057078291
"ARHGAP21",0.0148039407795232
"UBE2I",0.0148472481533511
"LYPD1",0.0148793808809145
"ARIH1",0.0148892113782465
"MORC4",0.0149446490410643
"ENPP6",0.014967664069904
"DDX3X",0.0154496202827582
"MYPN",0.0155248894250654
"ARMC8",0.015543885560412
"PNLDC1",0.0156327314042681
"TPM1",0.0157026056847345
"TRIM13",0.0157424701902513
"KLF11",0.0157654928954193
"NXF1",0.0158093182941479
"AICDA",0.0158529817136195
"ZFP28",0.0159650252905694
"NKIRAS1",0.0159974649714958
"LTB",0.0160825220227143
"NAA15",0.0161190708255641
"TYW1",0.0161294517819598
"SPPL2C",0.016164211984171
"PRDM13",0.0162826874903954
"GNGT2",0.0162836074449634
"TMPRSS11B",0.0163215054949573
"ZNF436",0.0165104131222366
"CSF2RA",0.0166486519654916
"GANC",0.0166558710233104
"ZNF143",0.0167052587248671
"TRO",0.0167995051027669
"ZFP3",0.0169699227363734
"FAM9C",0.0170199575564685
"RBM45",0.0171053025037725
"CRYGC",0.0172483285575307
"ZNF146",0.0174044179257157
"DCUN1D1",0.0174754288636377
"TSC1",0.0174933071623231
"GPR20",0.0175285245215878
"MAL",0.0175751698961422
"ZNF18",0.0176243570615244
"ARSH",0.0178272049191513
"PRSS55",0.0178573850458201
"AQR",0.0179690158844296
"SLC35F6",0.0180722769644624
"C15orf62",0.0180778811861756
"C1QB",0.0181975774291775
"ESRP2",0.0183854545162063
"SFPQ",0.0184135147252506
"POGLUT1",0.0184292784582315
"PCBP4",0.018570780236573
"EDN3",0.0187129921954263
"RHOB",0.0187663176867686
"SUSD1",0.0187990727577116
"TMEM33",0.0190140823999209
"ZNF596",0.0191146088934223
"CDH5",0.0191262342372887
"AIMP1",0.0191419790926838
"TIMM10",0.0193875901788726
"CITED2",0.0194218972621839
"CPA5",0.0195767564757114
"TWIST2",0.0195801168882129
"AHSP",0.0195822958096417
"ZNF250",0.0196548694087595
"SBNO1",0.0196735714968541
"ANGPTL3",0.0197694399535609
"LCN2",0.0198155721905779
"KMO",0.0198586655520995
"TRMT1L",0.0198950827394409
"NAT10",0.0198964729890308
"RANBP6",0.0201467891921865
"CIITA",0.0202036770967285
"ODF3B",0.0202568596380411
"PEAR1",0.0202807257266794
"ZNF564",0.0203516121621404
"FUT11",0.0204466779535028
"FBXW10",0.020479061007729
"ZNF333",0.0205347155106925
"VSIG4",0.0207495587789924
"ZNF614",0.0209107198919703
"DGKK",0.0210665956967265
"FLT4",0.0213380415146413
"ZNF440",0.0215937005823175
"CSAG1",0.0216666631106667
"TBX5",0.0217235344295822
"GBP5",0.0218969691190194
"ZNF140",0.0219162611233412
"OR2L5",0.021954093203569
"TRPA1",0.0220326291531737
"C2orf16",0.0220363813725336
"FSHR",0.022109644897443
"PPP1R12A",0.0221981870183559
"SLC47A2",0.0222152245745728
"PPP4R1",0.0224594125476158
"PARP6",0.0224736638988078
"MIB1",0.0224865989272071
"WSB1",0.0225968375526782
"FOXS1",0.0227704485963664
"KLRC1",0.0228143607257727
"STX19",0.0228438694866838
"GGT6",0.022903364735689
"DIP2B",0.0229863929083252
"MAP3K2",0.022998333526877
"CHI3L1",0.0230242537220705
"HINFP",0.0230551398460038
"INHBC",0.0231212240139569
"KLK8",0.0232114852317266
"CERS5",0.0232372605014261
"ARHGEF25",0.0232586927896745
"UBA6",0.0235110613698262
"LEP",0.0235273789149803
"ZNF562",0.0235717160674208
"DEFB134",0.0236357582318912
"LHX4",0.0237639922347014
"TFEC",0.0238837055862794
"CASQ2",0.0239139306679745
"RWDD2B",0.0239249400436852
"EMC1",0.0239368100400869
"TYMP",0.0239621535855031
"MUC16",0.023968499721653
"BRS3",0.0240352973949742
"MAB21L2",0.0241124619076443
"PGLYRP1",0.024469798016953
"ATG12",0.0245755814050638
"FOSB",0.0246333672733447
"ZNF451",0.0247917445747635
"CLEC10A",0.0248384632086992
"AIF1",0.0248753769457694
"PPP1R3A",0.0250498952338805
"GFRA1",0.0250501313202797
"BLNK",0.0251000920485376
"NIPBL",0.0251730554924706
"MEX3C",0.0251788009935511
"ZNF84",0.0252493644420846
"PGBD1",0.0252702805479604
"IL7R",0.0252703508791398
"OR2L3",0.0252793862223617
"ITGAL",0.0253145065417864
"ZNF665",0.0253550744445056
"KCP",0.0253661821455334
"ATOH1",0.0253982335377715
"GEMIN5",0.0255221633918756
"DPYSL2",0.0256334172953816
"GIMAP7",0.0257763713544063
"GDAP2",0.0257895221492269
"CBLL1",0.0258110553392462
"PLCD4",0.0258169639054278
"CFAP157",0.0259135193733529
"MCTP2",0.0259589212944478
"TDRD15",0.0260750906990467
"IBTK",0.0261095037995039
"USP30",0.0261418465287831
"ZNF433",0.0261751510046775
"RSPO1",0.026190662390495
"SUPT3H",0.026239966006609
"DNMT3A",0.0263425755418145
"L3MBTL2",0.026346036964256
"TPH2",0.0263652730417164
"KLRF1",0.0263875801432277
"COL20A1",0.0264442576515977
"OTUD6B",0.0264737136524281
"AXIN2",0.0265320007890958
"FAM170A",0.0266304819615759
"HCLS1",0.0267119912986043
"HOXB3",0.0267815287465744
"COPG1",0.0268370479196653
"SET",0.0269559151468343
"TDRD9",0.0269802518019695
"TM4SF1",0.0270028429879148
"ZNF532",0.027039139296879
"GJB6",0.0270396787282408
"RDH11",0.0271006018877964
"CTRC",0.0272726020932324
"LTK",0.0273578077864717
"DMRT2",0.0274211193877916
"MGA",0.0274261622507177
"FGF3",0.0274281444917492
"ZNF302",0.0274366633436419
"LIN7C",0.0274963252371667
"CXCL1",0.0275065321610406
"TYR",0.02752018951611
"TUBB",0.0275328108488215
"SERPIND1",0.0275489111237191
"PPM1K",0.0276319477100988
"MAP2",0.0277009024836889
"ZFYVE26",0.0281025216883904
"MS4A7",0.028275053297107
"RMND5A",0.0282903510909494
"MUC6",0.0283580208108686
"GLOD5",0.02845962133958
"XPO4",0.0284661920757862
"ZNF419",0.0285235333416028
"FAM81B",0.0285315953852187
"S100A8",0.0285467262379586
"CAT",0.0286006961802099
"DSEL",0.0286455915299051
"CPED1",0.0287234256149302
"ZNF135",0.0288089043866918
"CD79B",0.0288696018240888
"HSPA6",0.0289317257844203
"PPBP",0.0291022682961065
"SAR1A",0.0291826722030234
"KLHL28",0.0292227054121417
"SEC24A",0.0292323597307064
"PITX1",0.0292334084021705
"POU2F3",0.0293203950068944
"ZFP62",0.0293502935839991
"OSBP",0.0293660670216581
"MC4R",0.029483980171137
"C1QL4",0.0294974103157206
"LYSMD1",0.029567858707248
"ZNF652",0.0296305198643001
"YY2",0.0296852645526423
"NR2F2",0.0297322056731719
"GPR18",0.0298138711950981
"USPL1",0.0298305230239667
"NR0B1",0.029859891015983
"SPTLC2",0.0299381787599329
"SRPK3",0.0299598811505652
"MZB1",0.0299959951610721
"PLEKHA3",0.0300190902754787
"SLC16A9",0.0301318150042434
"HELZ",0.0302186407384143
"TRIM68",0.0302601467654531
"USP54",0.0302837453796147
"MSR1",0.030415964012052
"IL10",0.0304303977398891
"KRT15",0.0304482461405177
"USP26",0.0304521570343218
"ZNF460",0.0305634939115659
"CXCL10",0.0306497953875407
"POLR2B",0.0306592455344484
"LCK",0.0308621454616787
"TM4SF18",0.0309896383053983
"PTGER4",0.0309932598965093
"MUC22",0.0310129049296387
"ZZZ3",0.0311159760323437
"OR52N4",0.0311317171468785
"C9orf57",0.0311440396776058
"CCNT1",0.0312850864030716
"FPR2",0.0315303518777879
"PAPOLA",0.0316606927530263
"IRX4",0.03168234794755
"PGC",0.0317291616637419
"AZIN1",0.0317751359823333
"CTSG",0.0318420491839045
"CLDN20",0.0319267854000678
"ZNF823",0.0320963849162415
"SLX4IP",0.0321826397679078
"ZNF442",0.0321833716697221
"TRDN",0.0321942393337768
"ORC4",0.0322018312169494
"FBXO39",0.0322871829540293
"TIAL1",0.0322874332496561
"ZNF711",0.032441439573932
"CACNG5",0.0324776670448469
"DCAF12L1",0.0325285869161261
"CTSW",0.0325733937784688
"CLIC6",0.0326811235001057
"NAMPT",0.0327807029660405
"ZSCAN23",0.0328031157683217
"ZNF347",0.0328272442923039
"DSP",0.0328392459849909
"ZNF618",0.0328685528465365
"COL4A4",0.0329213795342607
"ASB15",0.0329454295536585
"IL18R1",0.0329471249351411
"PANX3",0.0331261778997633
"NEU3",0.0332852032477729
"SYNJ2BP",0.0333363211560563
"ZNF385D",0.033506285025752
"ZNF772",0.0336256766456826
"GYPA",0.0336325283663672
"STAM2",0.0336661573921936
"PHOSPHO1",0.0336864549799099
"LONP2",0.0337169357946683
"ZNF660",0.0338487375873452
"MYO1H",0.0338811455217467
"CNOT6L",0.0339420166089029
"ZNF676",0.034009599569468
"ERMP1",0.0340419673148883
"PTAFR",0.0340510511384829
"BLID",0.0340988395967905
"MRFAP1L1",0.0341099850133359
"SRGN",0.0341517359372601
"SAR1B",0.0342115866987335
"EDA",0.0342550540931728
"GMNC",0.0342982640180125
"ALOX15B",0.0343390033198492
"FBXW4",0.0344087482110418
"ITGA11",0.0347013344748909
"SPRY3",0.0347622696793707
"CLEC5A",0.0347687071817297
"DDHD1",0.0347918230409837
"LRRC8A",0.0347970079021601
"FBXO38",0.0349984745519278
"CFB",0.0350110306594111
"CD200R1",0.0350273471209652
"PRTN3",0.0350633374848246
"C7",0.0352227026964293
"PTPRC",0.0352815884291583
"TBX15",0.0353225273824637
"TGFBRAP1",0.0353458897497749
"EMILIN2",0.0354161555632588
"FCGR2A",0.0354299076110908
"ZNF473",0.0354754232382772
"KLRB1",0.0354947121060071
"CHMP2B",0.0355346249188546
"CYP24A1",0.0355683692878118
"SPINK9",0.0359105220972522
"FBP2",0.0359312293511436
"UCN3",0.0359708004683983
"GNLY",0.035992817324659
"ZFP37",0.0360264903052284
"SPEN",0.0360993291444743
"PLA2G2C",0.0361351616018692
"ASTL",0.0361924151885121
"MUC12",0.0362313751207351
"PAX2",0.0362432895769481
"PI15",0.0363014311375055
"NOP16",0.0364708922718784
"ZNF14",0.0366549377247662
"KCNU1",0.0367094042328839
"PLD4",0.0367331168653532
"PADI4",0.0368728781010641
"APOL1",0.0369189849515066
"COL6A3",0.0369805878962487
"FAM149B1",0.0370073022510851
"TFRC",0.0370074163002143
"IL32",0.0370391279621179
"GPC5",0.0371611792347284
"CA8",0.037188681645573
"SLC5A3",0.0374242925933889
"BBS4",0.0375021006362762
"RAB6C",0.0375887685089999
"APOB",0.037615835445803
"CETP",0.037622825022378
"TMED4",0.037823900018593
"RAB30",0.0378455424752908
"IRX5",0.0378750564335003
"SAMSN1",0.0378983215265263
"SPIB",0.0379209236388058
"ZC3HC1",0.0379455727571185
"CHSY1",0.0379805034082724
"CGA",0.0380081560758703
"TRAF6",0.0380535174057851
"VWA2",0.0381500123114874
"FGL1",0.0382147860341109
"DNAJB4",0.03822539343596
"UBR2",0.0382284796426641
"PAMR1",0.0382298569404005
"CDKN2A",0.038256748775056
"IL1R1",0.0383034582804243
"COX10",0.0383627522978343
"CHRM5",0.0384371664195051
"HBA2",0.038469732923924
"XCL2",0.0384876835245462
"GAST",0.038521459774511
"ONECUT1",0.0386120187426128
"SIGLEC1",0.0386128078015833
"RPEL1",0.0387699510361176
"ZNF841",0.038859549033998
"VWA5B1",0.0388970595504693
"CASP10",0.0389453431454328
"SERPINA3",0.0390004709689371
"CD69",0.0390906957950509
"FICD",0.0390967703890438
"ZNF492",0.0390981350444565
"SOS2",0.039115704942116
"SNRNP200",0.0391442868017574
"STUM",0.0392633892688707
"WHRN",0.039280950395671
"KRTAP1-5",0.0392920272350892
"DUSP19",0.0392981810952313
"DKK1",0.0393423649915128
"VPS45",0.0393449704409218
"LAP3",0.0394843159018892
"VCPIP1",0.0396384233364761
"GAPVD1",0.0396805015023419
"SLC5A4",0.0397450349345135
"KPNA6",0.0398139040490402
"ZFP2",0.0398231099486094
"ALG11",0.0398412807895053
"GNA13",0.0399150628438779
"CLDN2",0.0400194170856411
"TGFBI",0.0401012874630461
"ZNF597",0.0401182110448952
"YOD1",0.0401628354985155
"FBXO42",0.040270141721406
"SLC22A10",0.0404357529505034
"SLC6A2",0.0405307876398899
"PHC1",0.040577076659043
"TMEM235",0.0405782656388807
"ANKRD17",0.0406028266780108
"METTL3",0.0406050822704081
"FAM76A",0.0406673348685432
"ZNF573",0.0406733268825389
"MOB1B",0.0406745834463892
"ECSCR",0.040810159780921
"KCNN4",0.04087311199013
"LRRC38",0.0408902880939551
"COX15",0.040901224372554
"SOX14",0.0409405294649987
"ADAM10",0.041014016379983
"SERPINE3",0.0410359507033463
"LY6K",0.0411658618623143
"ADAM2",0.0414366854504304
"SEC31A",0.0414687806311748
"SOD3",0.0416907184521732
"RAD21L1",0.0417235667396249
"UBXN2B",0.0418173943276822
"ATP10A",0.0418967066731061
"CLEC7A",0.041905719226258
"PSMD12",0.041906872683334
"C10orf90",0.0420271666698465
"PLEK",0.0420287658467844
"SLC28A3",0.0420899201475529
"CSF3R",0.0421058110025402
"CRY1",0.0421336392569401
"INSC",0.0421426735914036
"BMI1",0.0421559309247899
"ZNF30",0.0421658923052784
"ITGB2",0.0421755449208165
"AHRR",0.0423286671764986
"CASD1",0.0424356575912337
"API5",0.0427334958857443
"PHKB",0.0427474625390983
"FCER1A",0.0427532852884889
"TPTE2",0.0428007072096463
"NUDT3",0.04280083242039
"REC114",0.0428407117234611
"SCN1B",0.0428818432495021
"ACE2",0.0429851724713036
"ZNF175",0.0430044763037675
"NUP54",0.0430065426449896
"USP24",0.0430128381096383
"ANXA10",0.0430229434110468
"A4GALT",0.0430652211504213
"GPRC5A",0.0430857963067963
"CCDC68",0.0430902219164931
"RNF183",0.043158385746392
"VPS13B",0.0431634371521122
"TAS2R1",0.0433463889659322
"NKG7",0.0434221157935665
"NECTIN3",0.0434790709423485
"NTN4",0.04349291359154
"NLRP5",0.0436484687845933
"OTUD1",0.0436763822770805
"SULT1E1",0.0437292907573615
"CLPSL2",0.0437528556874555
"BAG4",0.0437777129349298
"REC8",0.0437898590508391
"USP40",0.0437947450079385
"INSIG2",0.0438001251043632
"THBS3",0.0438691930624999
"CD3G",0.043895193954035
"TFAP2B",0.0439122560960843
"TXNIP",0.0439290981504966
"TMX2",0.0439525286919294
"C1QTNF7",0.0439906692378701
"TSPYL1",0.0441122119063232
"SCYL3",0.0441245225552022
"CDK13",0.0441344673334799
"CAMK2N1",0.044258031188593
"DOK2",0.0442725614529484
"TMCO2",0.0444665783300433
"C4orf48",0.044496336128358
"SAMD8",0.0446320152152875
"GBP4",0.0446685634974146
"CYB5D2",0.0449484573631069
"NAALAD2",0.0450415115310363
"THRSP",0.04509170711436
"TMPRSS2",0.0451646102077805
"RXFP2",0.0451723689407585
"INTS6",0.0452206685620026
"ACSM6",0.0452726140941734
"TMEM52B",0.0454459772994965
"CLPS",0.0454826644657615
"EPPIN",0.0455113966440205
"RNASE1",0.045547733525224
"LRRC25",0.0455703559894271
"CLEC4A",0.0455993099566017
"INSIG1",0.0456219634217813
"ZBTB2",0.0457137022567665
"SP100",0.0457615967464147
"TXNDC2",0.0457772514660824
"ELANE",0.0458247309556837
"ZNF180",0.0458805076216194
"C2orf68",0.0459426974947899
"MGP",0.0459665633193021
"TBX3",0.0460036238345324
"DLK1",0.0460930535106035
"SLC28A2",0.0461033490511638
"TMEM140",0.0461899894697596
"PTPN12",0.0461918069592961
"CCKAR",0.0462135615043119
"SLC7A5",0.046216919648486
"TDRD12",0.046237908941472
"KRTAP5-8",0.0463692546984598
"PYCARD",0.0465129644037628
"GBX2",0.0465408058317285
"FBXL20",0.0466819455901551
"SLCO2A1",0.0466825578904614
"TULP2",0.0467378338120898
"PKDCC",0.0467650011882342
"TBC1D10C",0.0467886949689156
"SLC12A6",0.0467893102085449
"ABCC2",0.046800736772813
"DNER",0.0468192588154514
"UBR5",0.0468407459234886
"IFRD1",0.0468487093300062
"ZBTB44",0.0468489491303101
"HOXC11",0.0469129591062232
"NOL9",0.0469471927687878
"PCDH8",0.0469699308075732
"RETN",0.047001803390146
"COG6",0.047030758968428
"STAB2",0.0470633257608728
"PLVAP",0.047102582634427
"KLB",0.0471615469145852
"PXYLP1",0.0471690463375223
"PDGFRA",0.0471872671606438
"CD248",0.0472868561357279
"ZNF284",0.0473859484435698
"ZFP41",0.0474038216917689
"IFNGR1",0.0474698299615842
"TAGAP",0.0474720676085458
"ZSCAN4",0.0474825371171372
"EIF2S3",0.0474859277733908
"SETX",0.0476632085673108
"FAM43A",0.0477001711033558
"FAM177B",0.047819599912817
"GDF10",0.0478742971787434
"TTC16",0.0479662233949265
"ZNF543",0.0480299355010942
"CDS2",0.0481724849504572
"OR8G1",0.0482543116513949
"MTSS1",0.0483403093435401
"SELL",0.048376243226009
"KCNH7",0.048377721175521
"GDPD4",0.0484639328942842
"FPR1",0.0484713729083872
"LANCL1",0.0485091013060745
"MPL",0.0485622601713367
"PIAS1",0.0485691674155503
"ITM2A",0.0485860090681358
"EBF3",0.0487848026386961
"FLVCR1",0.0488292786625703
"MET",0.0488942465606698
"KANSL2",0.0489039130573901
"BARHL1",0.0490533050648267
"SLC25A32",0.0491349899406303
"ANKRD50",0.0492963587419374
"EMCN",0.0493035851493076
"PSG6",0.0493209385403726
"CUZD1",0.0493213678120842
"KCNJ5",0.0494147842679987
"DUSP28",0.0497553643832598
"KBTBD3",0.0498119266229243
"S100A9",0.0498352924395191
"CLEC19A",0.0498540298018324
"CSNK2A2",0.0499053445184027
"PFN2",0.0499805577142751
"PAPPA",0.0500061200943784
"CD46",0.0500992488287998
"ADAD1",0.0501730897610756
"RAB2B",0.0501778038641162
"SLC36A2",0.050222447818824
"TTI2",0.0503685189714349
"IBA57",0.0505312931011364
"MAN1C1",0.0505398742386029
"INO80D",0.0506235504797565
"PCSK9",0.0506242610722365
"ELMO1",0.0507292425675004
"BPIFB2",0.0507335179209393
"TXLNA",0.050760831309201
"SELE",0.050780290732975
"BARHL2",0.0509710031358889
"TOP2B",0.0509893143381151
"PPIP5K2",0.0510485673696888
"WWP1",0.0510755106069325
"C6orf62",0.0511043018078668
"PRDM11",0.0511114850063415
"NOL11",0.0511865451795389
"INTS4",0.0512694874741605
"ANKRD18A",0.0513164082871466
"PSG9",0.0514807377619552
"APOBEC3A",0.0515441014936495
"NPC1",0.0516254351254605
"HBM",0.0516422260414874
"ZNF225",0.0516543591512774
"DLX5",0.0516947456581946
"AGR2",0.0517088160286919
"GGT5",0.0517123372449003
"ETFB",0.0517976308838907
"TNS4",0.0518524238776696
"FGR",0.0518528146656024
"MYOT",0.0518735351507671
"TMSB10",0.0519110976557094
"KCNJ13",0.0519489108953962
"DCUN1D3",0.0519748415988435
"SLC10A4",0.0520038979995087
"HCST",0.0520283185379171
"TPRG1",0.0520876382590129
"PRDM1",0.0521394720578527
"ZSCAN12",0.0522353982579033
"RGS1",0.0522622734365431
"KREMEN1",0.0522636667615434
"MMP12",0.0522764327446335
"MYADML2",0.0524804043939005
"MS4A8",0.052535683437292
"ADGRG2",0.0526057941639129
"TMOD1",0.0527425130588031
"GRK7",0.0527534383904857
"DHRS2",0.0527677869285307
"MPV17",0.0528138673967887
"ZFP30",0.0528156726000777
"ADGB",0.0529160202084553
"GABRQ",0.0529930218328765
"HARBI1",0.0530006850295373
"CD3D",0.0530032344861006
"NCALD",0.0530945002394507
"KIAA0232",0.053154600190952
"TTF1",0.0531978001248233
"ESM1",0.0531995490038693
"SIM2",0.0533917985627594
"ZNF585A",0.0534104611704892
"GLP1R",0.0534197287308629
"TIGD6",0.0534252218696686
"SPINK5",0.0534955525573498
"AVPR1B",0.0535753198564404
"ZNF585B",0.0535903780934072
"ZBTB33",0.0536355305857981
"LATS1",0.0537383932911759
"SYNJ2",0.0537771120273414
"PAFAH1B2",0.0538012371049739
"HMCN2",0.0538560791475368
"SLC6A20",0.0539542366621001
"SBSPON",0.0539593331737929
"SLC25A46",0.0539938002510889
"PKD1L3",0.0540424934235055
"SEMA3E",0.0540597686475465
"OR13C2",0.0540917197621334
"RAC2",0.0541017903802992
"ALDH1A3",0.0541158517986962
"SIX2",0.0541443760665978
"SLC26A2",0.0541841093054524
"P2RX3",0.0541908695128435
"MYL2",0.0542226909660115
"CST6",0.0543168753798663
"ZNF292",0.0543548234268882
"VPS8",0.0543567401303157
"PEG10",0.0544277421603097
"HHEX",0.0544336079075259
"KDM5A",0.0545525606239709
"MUC17",0.0546188637410253
"COPA",0.0546207071335531
"LHFPL1",0.0548678050142827
"CERKL",0.054883817057386
"NLRP8",0.0548881902028167
"VGLL3",0.0549088789953072
"SLC31A1",0.0549650221143833
"PIGQ",0.054981684737728
"CAPZA1",0.0549919009068223
"APOC1",0.0550400554657185
"UBR4",0.0550721849179207
"C9orf72",0.0550786568335851
"SIRT1",0.0552077321536063
"SRPX2",0.0552331599528601
"TNFAIP2",0.0552465840143842
"BMPR2",0.0552597670925016
"TREM2",0.0552615399269378
"GRB7",0.0552762062690419
"FEZF1",0.0553259257812449
"SLC22A11",0.0554131187453565
"ZNF248",0.0554800735061709
"ZDHHC15",0.0555442400505284
"VIT",0.0555897767811912
"RC3H2",0.0556464032471103
"CORT",0.0557061971997694
"TTN",0.055774086576824
"PSEN1",0.0558135564527269
"CASP8",0.0558866779300486
"TET2",0.0559020591622966
"GLRA1",0.0559892248799985
"DYNC1H1",0.0560346851230618
"SNX19",0.0561538582395466
"CCL4",0.0562118765691636
"CLCNKA",0.0562420070316875
"KLRG2",0.0562933105435192
"KLK6",0.0563491602202532
"SOCS2",0.0563808819512286
"RSPH10B2",0.0564367474511524
"FAM216B",0.0564496694271984
"ALOX5",0.0565197444844958
"DUOXA1",0.0565458122963439
"NTF3",0.0567022680775177
"PIP4K2A",0.05673299529462
"GRAMD1B",0.0567619986632595
"TMEM72",0.0569675928432551
"DCAF4L2",0.057208992229907
"CLIC3",0.0572570939280273
"ARHGAP40",0.0573160183073272
"NCF2",0.0574272334668074
"KLHL20",0.0574767684791095
"NXPE2",0.0575301580481383
"KANSL1",0.0575823091440169
"FFAR3",0.0577814462746556
"CASC3",0.0578176088592157
"MIER1",0.0578699036413203
"CGN",0.0580484498742234
"HSD11B2",0.0581092933998978
"BLK",0.0581206115085578
"GPR34",0.0582253888389048
"OLR1",0.0582541535656966
"SLC2A1",0.0582572533299235
"GMPR",0.0582811284349954
"SYTL5",0.0583160553898905
"NABP1",0.0583962897929019
"AMIGO1",0.0584819771423521
"DLX1",0.0585137725212738
"ZNF343",0.0585220553061731
"ARNT2",0.0587224335925125
"CASK",0.0587783807380291
"PCMTD2",0.0588371918570795
"BPIFC",0.0589085670748621
"SLC25A31",0.0590441355298507
"SMUG1",0.0590460342807991
"CYP3A4",0.0590804775666414
"AP3M1",0.0591464590399619
"MTRR",0.0592087956811959
"IGLL1",0.059210519213686
"LRRK1",0.0592111621050739
"TBXAS1",0.0592878399761495
"ELL2",0.0593656872389959
"ZDHHC21",0.0593795573180724
"PIP4K2C",0.0594490884823177
"ATG4A",0.0595095061469507
"DNAJC13",0.0596037651270851
"AOX1",0.0597304666802765
"SPTLC1",0.0597885816651019
"KLHL24",0.0599046118265441
"FAM20A",0.0599789459571847
"DLX3",0.0599882613836776
"GCNT3",0.0602097447048303
"LANCL3",0.0603005955253901
"SLC40A1",0.0603929949149635
"CDV3",0.0606076804149418
"PABPC4",0.0607166624876065
"TTC3",0.0607256290423668
"PLIN1",0.0607334213678978
"NRIP1",0.0607402673970203
"INSL5",0.0607694311842044
"POGZ",0.0608002385146248
"NKTR",0.0608555511638507
"CD52",0.0609045704976173
"PAX5",0.0609289465629515
"HPS5",0.0609998075194439
"ZNF304",0.061060665520858
"ANKIB1",0.0611016554470655
"GRID2",0.0611253094034991
"MPO",0.0611478183746408
"ATG2B",0.0611835339489793
"ADNP",0.0611890016522951
"PPP6R3",0.0612319452761944
"NR2C1",0.0612548203276533
"CUBN",0.061259996868881
"KLHL31",0.0615328908086594
"NUTF2",0.0615361514145602
"CXCL6",0.0615672908700922
"HSPE1",0.061610968688832
"FOXP2",0.0616478202803736
"DBT",0.0616560420538406
"WNK3",0.0617078980163783
"CAND1",0.061919527902488
"ALDH1L2",0.0619714119183113
"PTEN",0.0620056273715972
"APOD",0.0620304827209232
"GUCA1C",0.0620529511965921
"CCDC54",0.0620928658174952
"LCP2",0.0621149878870994
"ZSWIM1",0.0621191433018653
"OR11A1",0.0621889617226833
"ATG13",0.0622122596393012
"NPC1L1",0.0622171543690258
"SOX18",0.0622691717164669
"DCAF4L1",0.0622710095910292
"SPP1",0.0622937295070997
"HOXB7",0.0623124929722962
"TTLL13",0.0623229346561494
"TWIST1",0.0623257724967073
"DNAJA4",0.0624021767130747
"TMPRSS3",0.0624343328682323
"RSAD2",0.0624906149422674
"OR52H1",0.0626115256187769
"ANKRD28",0.0626676040417915
"LHCGR",0.0627097790835271
"GLG1",0.0627747067219833
"SLC16A12",0.0628128321989484
"HIPK3",0.062877645548221
"MYH10",0.0629311933107489
"CHP1",0.0630269754876526
"NAV1",0.0630309733527446
"TRPV4",0.0630520185150687
"ZNF331",0.0630814803805228
"ZBTB41",0.0634931592116637
"OGT",0.0635285662397883
"LHX1",0.0635768101092952
"SLC4A1",0.0635788646351747
"TMEM154",0.0635865848173243
"HSPBAP1",0.0636198113933835
"PRND",0.0636588485271253
"ZNF792",0.0637098770476528
"OR10A4",0.0638203009746286
"IRX1",0.0640152622872621
"GBA2",0.0640474438303505
"MPZL2",0.064096180574979
"IGFBP2",0.0641068083578868
"RAX2",0.0642419341010868
"NID2",0.0643359662012247
"ZNF33A",0.0643426417549592
"TTC26",0.0644133199218435
"GALR2",0.064427827680578
"CD28",0.0644551741824885
"SLC15A1",0.0645003924935685
"SLC48A1",0.0645607097743407
"KLF12",0.0645965528607439
"RAD54L2",0.0646044401549521
"LAMC3",0.0646045424418332
"RFX3",0.0647523125714125
"PRDM4",0.0647578943364397
"RBM6",0.064807054417667
"ZNF133",0.0648238867465396
"KCTD10",0.0648938886670127
"AGR3",0.0649609904089852
"VASP",0.0650368392367277
"CHIT1",0.065040588987262
"ZBTB26",0.0651429269591869
"KCNG2",0.065143163699795
"WNT8A",0.0651889693691779
"SEC24B",0.0652292573818579
"PCDHB11",0.0652571493679883
"ITGA4",0.0653384955842643
"FILIP1L",0.0655118658455935
"ELMO2",0.0655733906858047
"GORASP1",0.0656112399729738
"STAT2",0.0656192104755332
"USP6",0.0656348409392274
"SKOR2",0.0657321713105106
"EPO",0.0657519593286796
"RSPO2",0.0657733693428103
"BTBD3",0.0658129517242155
"SNIP1",0.0658796782680939
"TRIM9",0.0659783789409204
"SLC12A2",0.0660544523815798
"CRHBP",0.0660843881281055
"BMP4",0.0661344313431893
"SMIM21",0.0662791476372807
"PTCD2",0.0663107383239148
"ZNF471",0.0663279106611544
"CCT8L2",0.0663626400849974
"DMTF1",0.0664170045041556
"PLXND1",0.0664590366950307
